
"Name","Item Name","Population","Voxel Count","Volume (µm³)","Min (roGFP 470)","Max (roGFP 470)","Mean (roGFP 470)","Sum (roGFP 470)","Standard Deviation (roGFP 470)","Min (roGFP 470 (DCI: 60 its, roGFP 470))","Max (roGFP 470 (DCI: 60 its, roGFP 470))","Mean (roGFP 470 (DCI: 60 its, roGFP 470))","Sum (roGFP 470 (DCI: 60 its, roGFP 470))","Standard Deviation (roGFP 470 (DCI: 60 its, roGFP 470))","Min (mCherry double)","Max (mCherry double)","Mean (mCherry double)","Sum (mCherry double)","Standard Deviation (mCherry double)","Min (mCherry double (DCI: 60 its, mCherry double))","Max (mCherry double (DCI: 60 its, mCherry double))","Mean (mCherry double (DCI: 60 its, mCherry double))","Sum (mCherry double (DCI: 60 its, mCherry double))","Standard Deviation (mCherry double (DCI: 60 its, mCherry double))","Min (Trans)","Max (Trans)","Mean (Trans)","Sum (Trans)","Standard Deviation (Trans)","Min (Trans (bg corrected))","Max (Trans (bg corrected))","Mean (Trans (bg corrected))","Sum (Trans (bg corrected))","Standard Deviation (Trans (bg corrected))","Number of contained Mito","Compartment Whole cells ID"
"Mito 177","GTY029 25C 9 (cropped)","Mito","12","0.0143","654","728","699","8388","20.52","666.34","703.4","685.53","8226.3","10.26","242","285","263.58","3163","11.53","270.86","285.79","277.82","3333.81","4.27","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"Mito 178","GTY029 25C 9 (cropped)","Mito","22","0.0262","633","739","688.23","15141","26.18","616.51","723.1","664.66","14622.62","27.93","237","286","262.55","5776","12.88","270.27","282.54","274.06","6029.29","3.77","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"Mito 179","GTY029 25C 9 (cropped)","Mito","14","0.0167","622","713","658.79","9223","26.14","607.93","676.6","639.27","8949.74","23.98","242","278","254.14","3558","10.01","270","280.04","274.22","3839.09","3.39","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"Mito 180","GTY029 25C 9 (cropped)","Mito","103","0.123","621","762","689.02","70969","28.54","625.74","769.78","681.85","70230.64","26.97","232","302","259.54","26733","13.69","269.91","288.01","275.55","28381.18","4.45","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"Mito 181","GTY029 25C 9 (cropped)","Mito","10","0.0119","590","710","655.5","6555","37.03","548.16","655.65","591.42","5914.24","34.95","252","280","265.3","2653","8.65","270.45","275.28","272.17","2721.7","1.87","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"Mito 182","GTY029 25C 9 (cropped)","Mito","46","0.0548","638","747","678.87","31228","25.04","622.49","704.73","658.67","30298.77","19.88","236","291","261.07","12009","13.47","270.13","290.3","278.24","12799.17","5.35","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"Mito 183","GTY029 25C 9 (cropped)","Mito","59","0.0703","624","746","680.81","40168","29.3","596.84","721.75","668.75","39456.21","27.39","237","284","257.76","15208","11.61","269.97","291.01","276.05","16286.8","5.25","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"Mito 184","GTY029 25C 9 (cropped)","Mito","20","0.0238","652","758","705.75","14115","26.05","680.76","787.36","728.11","14562.16","27.85","226","274","255.05","5101","12.74","270.09","278.12","273.18","5463.54","2.44","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"Mito 185","GTY029 25C 9 (cropped)","Mito","18","0.0214","628","745","682.44","12284","34.4","577.21","702.5","648.79","11678.24","35.8","240","283","259.06","4663","12.8","271.2","286.78","277.78","5000","4.75","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"Mito 186","GTY029 25C 9 (cropped)","Mito","21","0.025","601","714","665.29","13971","26.7","607.82","698.27","648.31","13614.55","24.6","237","282","260","5460","13.11","269.94","283.98","276.01","5796.12","3.77","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"Mito 187","GTY029 25C 9 (cropped)","Mito","14","0.0167","607","703","659.64","9235","26.56","578.58","665.68","630.25","8823.46","25.3","220","281","255.57","3578","13.15","269.98","274.6","272.37","3813.23","1.55","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"Mito 188","GTY029 25C 9 (cropped)","Mito","14","0.0167","600","700","652.29","9132","33.1","582.42","680.99","626.14","8765.89","28.62","219","285","257.86","3610","18.55","270.38","282.44","275.73","3860.26","3.97","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"Mito 189","GTY029 25C 9 (cropped)","Mito","20","0.0238","644","727","691.8","13836","20.5","679.75","759.59","711.85","14236.99","23.91","250","296","266.05","5321","10.71","269.94","286.8","275.67","5513.39","5.12","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"Mito 190","GTY029 25C 9 (cropped)","Mito","51","0.0607","599","763","679.92","34676","30.74","644.7","710.47","673.86","34367","16.22","226","302","260.16","13268","15.1","270.07","293.67","278.03","14179.69","5.97","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"Mito 191","GTY029 25C 9 (cropped)","Mito","79","0.0941","606","743","656.47","51861","29.21","568.29","724.49","648.5","51231.13","36.32","230","298","261.11","20628","14.28","269.94","287.26","276.31","21828.6","4.65","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"Mito 192","GTY029 25C 9 (cropped)","Mito","11","0.0131","621","749","671.09","7382","34.53","648.52","669.05","658.48","7243.29","7.21","227","273","254.18","2796","13.74","270.39","274.68","272.61","2998.69","1.47","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"Mito 193","GTY029 25C 9 (cropped)","Mito","168","0.2","587","767","690.61","116022","33.44","594.93","867.69","714.26","119995.59","58.78","225","295","260.49","43763","13.39","269.95","311.08","279.63","46977.64","8.59","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"Mito 194","GTY029 25C 9 (cropped)","Mito","57","0.0679","618","768","684.61","39023","27.77","588.96","805.31","697.96","39783.95","44.64","240","284","259.49","14791","11.63","270.59","288.65","275.04","15677.08","4.45","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"Mito 195","GTY029 25C 9 (cropped)","Mito","14","0.0167","622","715","664.07","9297","24.54","578.86","682.82","628.99","8805.85","32.78","237","306","263.86","3694","17.22","269.98","278.47","272.93","3820.99","3.06","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"Mito 196","GTY029 25C 9 (cropped)","Mito","19","0.0226","626","790","678.63","12894","43.47","619.61","715.57","655.47","12453.86","19.23","239","286","257.58","4894","11.08","270","281.65","273.54","5197.22","2.99","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"Mito 197","GTY029 25C 9 (cropped)","Mito","132","0.157","594","751","674.18","88992","28.66","607.9","840.36","684.74","90385.2","47.47","227","297","260.48","34384","14.24","269.92","311.36","279.45","36886.77","8.82","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"Mito 198","GTY029 25C 9 (cropped)","Mito","37","0.0441","608","744","664.73","24595","30.25","608.4","713.88","665.83","24635.62","25.22","230","292","261.16","9663","12.59","270.13","290.67","278.23","10294.42","6.05","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"Mito 199","GTY029 25C 9 (cropped)","Mito","45","0.0536","627","744","671.73","30228","26.23","596.76","734.39","656.84","29557.59","33.59","226","292","260","11700","14.4","270.17","291.97","277.91","12505.76","5.68","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"Mito 200","GTY029 25C 9 (cropped)","Mito","28","0.0333","616","706","669.93","18758","23.13","619.81","696.17","658.76","18445.28","17.41","231","283","260.43","7292","13.97","270.08","286.39","276.74","7748.83","4.27","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"Mito 201","GTY029 25C 9 (cropped)","Mito","42","0.05","627","724","666.14","27978","23.31","603.12","741.4","658.3","27648.64","29.32","228","285","260.6","10945","13.42","270.94","288.24","276.84","11627.2","4.91","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"Mito 202","GTY029 25C 9 (cropped)","Mito","15","0.0179","617","730","669.93","10049","28.17","606.08","694.55","664.25","9963.69","23.67","237","282","260.33","3905","12.11","269.9","281.36","274.88","4123.27","3.44","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"Mito 203","GTY029 25C 9 (cropped)","Mito","40","0.0476","605","750","657.3","26292","29.02","615.34","719.04","654.75","26189.81","25.57","218","289","258.6","10344","13.17","270.03","280.58","273.72","10948.61","3","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"Mito 204","GTY029 25C 9 (cropped)","Mito","23","0.0274","602","710","659.48","15168","28.05","615.44","751.4","665.09","15297.01","32.37","231","283","261.87","6023","13.06","271.12","286.31","277.33","6378.53","3.92","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"Mito 205","GTY029 25C 9 (cropped)","Mito","13","0.0155","616","736","676.38","8793","32.37","653.54","695.64","677.09","8802.11","11.21","235","291","258.46","3360","13.73","269.94","274.86","271.97","3535.59","1.44","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"Mito 206","GTY029 25C 9 (cropped)","Mito","20","0.0238","630","742","678.1","13562","24.89","623.77","688.76","647.56","12951.25","18.83","240","276","261.9","5238","10.01","269.89","279.32","273.82","5476.47","2.73","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"Mito 207","GTY029 25C 9 (cropped)","Mito","17","0.0202","636","738","690.59","11740","32.73","620.47","699.82","668.35","11361.98","22.32","227","286","259.71","4415","16.6","270.23","279.73","273.51","4649.67","2.78","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"Mito 208","GTY029 25C 9 (cropped)","Mito","29","0.0345","636","779","704.14","20420","35.92","651.82","780.55","714.63","20724.33","30.66","239","278","259.86","7536","12.18","269.98","291.08","277.47","8046.71","5.79","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"Mito 209","GTY029 25C 9 (cropped)","Mito","64","0.0762","593","738","676.95","43325","30.73","630.13","743.29","675.76","43248.89","22.45","233","294","263.5","16864","14.34","269.89","287.05","274.9","17593.29","4.46","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"Mito 210","GTY029 25C 9 (cropped)","Mito","26","0.031","635","761","689.81","17935","32.7","629.21","738.34","684.08","17786.14","37.43","231","283","261.12","6789","14.1","269.89","284.56","274.77","7144.14","3.97","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"Mito 211","GTY029 25C 9 (cropped)","Mito","36","0.0429","609","748","692.67","24936","27.34","621.05","863.21","738.8","26596.87","53.78","230","286","263","9468","13.5","269.89","289.73","277.32","9983.42","6.12","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"Mito 212","GTY029 25C 9 (cropped)","Mito","20","0.0238","644","720","679.15","13583","22.44","632.8","709.22","676.69","13533.88","24.36","240","283","258.3","5166","12.64","269.94","277.79","272.57","5451.3","2.27","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"Mito 213","GTY029 25C 9 (cropped)","Mito","16","0.0191","623","714","677.5","10840","24.85","623.79","725.33","671.97","10751.57","24.91","238","281","262.63","4202","11.24","270.43","276.25","273.06","4368.92","1.7","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"Mito 214","GTY029 25C 9 (cropped)","Mito","11","0.0131","638","726","676.36","7440","29.45","641.74","683.49","666.23","7328.53","12.26","239","290","255.09","2806","16.7","270.22","276.91","272.96","3002.55","2.22","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"Mito 215","GTY029 25C 9 (cropped)","Mito","20","0.0238","640","724","674.7","13494","24.4","611.31","697.54","655.51","13110.15","21.78","250","283","262.1","5242","9.21","270.1","278.49","274.13","5482.63","2.63","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"Mito 216","GTY029 25C 9 (cropped)","Mito","40","0.0476","632","756","695.35","27814","28.63","633.88","832.12","733.76","29350.47","54.25","241","286","260.23","10409","10.1","270.03","291.18","276.88","11075.36","6.29","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"Mito 217","GTY029 25C 9 (cropped)","Mito","18","0.0214","581","751","680","12240","37.52","638.28","711.98","664.2","11955.57","18.88","221","283","259.72","4675","14.54","270.21","281.84","274.87","4947.63","3.3","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"Mito 218","GTY029 25C 9 (cropped)","Mito","22","0.0262","578","723","649.41","14287","34.2","600.96","681.59","630.34","13867.41","22.89","230","280","256.59","5645","13.03","269.91","283.12","275.31","6056.81","4.43","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"Mito 219","GTY029 25C 9 (cropped)","Mito","28","0.0333","641","740","687.68","19255","27.61","652.45","688.91","670.11","18763.18","9.84","228","285","263.93","7390","14.23","270.44","287.44","278.09","7786.53","5.07","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"Mito 220","GTY029 25C 9 (cropped)","Mito","12","0.0143","679","749","703.92","8447","19.9","634.95","699.07","675.46","8105.51","18.9","246","270","255.5","3066","6.98","270.41","274.51","272.3","3267.64","1.05","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"Mito 221","GTY029 25C 9 (cropped)","Mito","20","0.0238","624","716","670.1","13402","24.71","611.53","672.98","646.22","12924.32","13.86","225","284","259.1","5182","14.24","269.95","280.54","274.61","5492.19","3.26","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"Mito 222","GTY029 25C 9 (cropped)","Mito","24","0.0286","596","743","673.25","16158","33.35","626.22","704.5","666.28","15990.72","18.84","231","314","262.42","6298","19.57","270.29","280.4","274.86","6596.52","3.27","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"Mito 223","GTY029 25C 9 (cropped)","Mito","53","0.0631","589","712","658.45","34898","27.53","567.2","805.04","664.44","35215.14","62.63","235","297","260","13780","14.12","270.08","296.58","277.6","14712.65","5.77","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"Mito 224","GTY029 25C 9 (cropped)","Mito","16","0.0191","628","715","676.81","10829","23.97","649","748.26","687.92","11006.67","28.28","237","285","266.44","4263","12.82","269.96","282.08","274.55","4392.84","4","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"Mito 225","GTY029 25C 9 (cropped)","Mito","27","0.0321","623","731","680.52","18374","27.63","645.48","721.53","684.28","18475.56","18.58","231","289","260.93","7045","13.51","270.61","284.67","275.62","7441.69","3.98","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"Mito 226","GTY029 25C 9 (cropped)","Mito","114","0.136","584","738","670.82","76474","32.31","586.29","807.55","682.5","77804.62","52.4","214","292","258.1","29423","14.59","269.89","303.04","280.23","31946.24","8.06","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"Mito 227","GTY029 25C 9 (cropped)","Mito","12","0.0143","617","719","680.92","8171","29.75","661.23","698.16","675.83","8109.99","11.11","231","280","260.08","3121","13.65","270.33","278.16","273.86","3286.31","2.18","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"Mito 228","GTY029 25C 9 (cropped)","Mito","12","0.0143","630","727","673.92","8087","27.02","612.87","689.36","657.15","7885.8","19.58","238","279","256.92","3083","9.9","270.29","274.02","271.57","3258.78","1.11","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"Mito 229","GTY029 25C 9 (cropped)","Mito","14","0.0167","650","727","683.79","9573","20.11","658.8","717.71","685.13","9591.83","16.62","240","285","262.71","3678","11.86","270.65","280.22","273.79","3833.09","2.76","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"Mito 230","GTY029 25C 9 (cropped)","Mito","38","0.0452","612","739","681.21","25886","33.51","622.57","741.77","687.88","26139.54","30.18","220","293","259.24","9851","12.09","269.96","286.83","276.43","10504.51","5","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"Mito 231","GTY029 25C 9 (cropped)","Mito","67","0.0798","619","740","691.01","46298","28.73","615.8","740.64","677.96","45423.55","30.68","228","295","259.75","17403","12.24","269.97","296.88","276.7","18538.66","6.15","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"Mito 232","GTY029 25C 9 (cropped)","Mito","15","0.0179","600","757","678.07","10171","37.44","632.88","734.61","679.13","10186.94","32.06","244","277","261.27","3919","10.64","269.98","277.47","272.84","4092.56","2.45","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"Mito 233","GTY029 25C 9 (cropped)","Mito","35","0.0417","592","752","684.54","23959","34.38","607.02","734.89","674.14","23594.88","34.59","231","294","261.89","9166","14.5","270.13","285.87","276.01","9660.19","4.09","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"Mito 234","GTY029 25C 9 (cropped)","Mito","18","0.0214","645","740","681.94","12275","30.05","612.7","762.26","668.57","12034.32","36.39","223","287","261.94","4715","16.52","271.1","282.54","275.68","4962.22","3.75","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"Mito 235","GTY029 25C 9 (cropped)","Mito","15","0.0179","626","718","674.07","10111","22.8","599.83","693.05","644.59","9668.79","26.95","252","272","261.07","3916","5.99","270.03","279.71","273.84","4107.54","3.03","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"Mito 236","GTY029 25C 9 (cropped)","Mito","36","0.0429","614","762","679.56","24464","34.71","569.5","725.31","645.24","23228.79","40.44","227","285","259.53","9343","14.07","270.38","285.96","276.32","9947.64","4.19","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"Mito 237","GTY029 25C 9 (cropped)","Mito","125","0.149","617","756","690.74","86342","29.22","618.98","804.23","698.89","87361.87","41.01","229","286","259.32","32415","12.24","269.92","293.43","277.51","34689.14","5.29","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"Mito 238","GTY029 25C 9 (cropped)","Mito","58","0.0691","595","728","669.4","38825","27.34","613.25","779.71","662.51","38425.55","29.68","240","279","261.09","15143","10.31","269.89","302.26","279.19","16193.19","8.35","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"Mito 239","GTY029 25C 9 (cropped)","Mito","19","0.0226","622","736","688.74","13086","24.39","589.3","722.01","663.44","12605.34","37.15","244","287","260.37","4947","11.72","270.31","287.06","276.44","5252.35","5.29","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"Mito 240","GTY029 25C 9 (cropped)","Mito","16","0.0191","638","739","682.63","10922","22.69","610.56","690.44","633.11","10129.79","20.04","232","294","261.06","4177","14.23","270.24","285.9","275.81","4412.89","5.06","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"Mito 241","GTY029 25C 9 (cropped)","Mito","27","0.0321","611","706","664.81","17950","23.73","628.7","690.13","657.06","17740.63","17.31","231","280","261.41","7058","13.57","269.98","286.29","275.95","7450.53","4.88","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"Mito 242","GTY029 25C 9 (cropped)","Mito","85","0.101","593","724","653.89","55581","30.59","578.12","734.06","646.64","54964.23","34.88","227","291","258.75","21994","13.16","270.01","291.06","276.24","23480.15","4.77","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"Mito 243","GTY029 25C 9 (cropped)","Mito","13","0.0155","670","774","705.46","9171","28.03","637.03","726.65","682.84","8876.97","26.19","239","274","260.77","3390","11.21","271.76","282.49","275.58","3582.54","3.39","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"Mito 244","GTY029 25C 9 (cropped)","Mito","10","0.0119","635","739","671.1","6711","36.37","620.54","698.51","664.91","6649.05","24.43","240","270","256.5","2565","8.07","270.07","279.41","274.5","2744.95","2.89","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"Mito 245","GTY029 25C 9 (cropped)","Mito","37","0.0441","605","716","663.65","24555","25.54","590.47","753.89","644.87","23860.32","40.34","232","291","260.03","9621","15.06","270.3","304.21","282.4","10448.92","9.03","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
