filename,ID,Item Name,Name,Population,Type,Volume (µm³),Min (roGFP 470),Max (roGFP 470),Mean (roGFP 470),Sum (roGFP 470),Standard Deviation (roGFP 470),"Min (roGFP 470 (DCI: 60 its, roGFP 470))","Max (roGFP 470 (DCI: 60 its, roGFP 470))","Mean (roGFP 470 (DCI: 60 its, roGFP 470))","Sum (roGFP 470 (DCI: 60 its, roGFP 470))","Standard Deviation (roGFP 470 (DCI: 60 its, roGFP 470))",Min (mCherry double),Max (mCherry double),Mean (mCherry double),Sum (mCherry double),Standard Deviation (mCherry double),"Min (mCherry double (DCI: 60 its, mCherry double))","Max (mCherry double (DCI: 60 its, mCherry double))","Mean (mCherry double (DCI: 60 its, mCherry double))","Sum (mCherry double (DCI: 60 its, mCherry double))","Standard Deviation (mCherry double (DCI: 60 its, mCherry double))",Number of contained Mito,Compartment Whole cells ID
GTY029 25C 7 (cropped)_05_c50m-80.csv,27,GTY029 25C 7 (cropped)_05,Mito 12,Mito,Object,0.0583,755,880,812.27,39801,28.77,598.02,768.53,683.88,33510.16,43.55,314,376,335.84,16456,13.25,353.37,381.58,364.39,17855.05,8.1,NA,15
GTY029 25C 7 (cropped)_05_c50m-80.csv,28,GTY029 25C 7 (cropped)_05,Mito 13,Mito,Object,0.0238,742,854,809.55,16191,30.82,549.41,635.59,585.64,11712.77,21.87,298,362,323.2,6464,17.46,352.72,382.21,363.08,7261.51,9.76,NA,15
GTY029 25C 7 (cropped)_05_c50m-80.csv,29,GTY029 25C 7 (cropped)_05,Mito 14,Mito,Object,0.0298,859,1001,909.8,22745,34.48,653.07,938.77,790.45,19761.13,69.97,328,372,351.48,8787,12.89,352.35,420.52,379.86,9496.54,21.49,NA,15
GTY029 25C 7 (cropped)_05_c50m-80.csv,30,GTY029 25C 7 (cropped)_05,Mito 15,Mito,Object,0.0143,742,847,785.92,9431,28.37,567.3,674.73,620.76,7449.16,33.39,321,386,351.83,4222,20.96,352.07,376.81,361.58,4338.99,8.05,NA,NA
GTY029 25C 7 (cropped)_05_c50m-80.csv,31,GTY029 25C 7 (cropped)_05,Mito 16,Mito,Object,0.0131,824,931,862.55,9488,30.54,638.56,748.83,713.49,7848.38,30.44,320,371,343.91,3783,14.69,353.02,405.68,378.67,4165.4,14.88,NA,15
GTY029 25C 7 (cropped)_05_c50m-80.csv,32,GTY029 25C 7 (cropped)_05,Mito 17,Mito,Object,14.89,683,1241,941.64,11779008,71.52,533.05,2696.25,1068.24,13362584,262.02,284,1269,506.2,6332110,133.38,351.97,12341.53,935.44,11701369,1089.15,NA,15
GTY029 25C 7 (cropped)_05_c50m-80.csv,33,GTY029 25C 7 (cropped)_05,Mito 18,Mito,Object,24.55,687,1466,944.31,19467870,73.14,539.87,6597.32,1042.09,21483654,308.35,302,1264,496.07,10226889,112.97,351.97,16743.79,891.75,18384412,1076.18,NA,15
GTY029 25C 7 (cropped)_05_c50m-80.csv,34,GTY029 25C 7 (cropped)_05,Mito 19,Mito,Object,0.0131,822,953,893.09,9824,42.1,746.39,916.5,814.76,8962.32,55.91,324,394,353.27,3886,23.11,352.53,368.62,359.5,3954.49,5.28,NA,15
GTY029 25C 7 (cropped)_05_c50m-80.csv,35,GTY029 25C 7 (cropped)_05,Mito 20,Mito,Object,0.0286,936,1062,984.79,23635,36.19,627.47,904.11,748.99,17975.66,80.77,348,390,370.83,8900,12.06,352.06,382.05,362.3,8695.29,8.97,NA,15
GTY029 25C 8 (cropped)_01_c0m-80.csv,1,GTY029 25C 8 (cropped)_01,ROIs 1,ROIs,Object,2116.47,550,941,688.28,1220000000,31.13,391.69,1481.66,686.56,1220000000,71.79,185,327,252.92,450000000,13.64,159.07,406.8,252.83,449000000,22.03,NA,NA
GTY029 25C 8 (cropped)_01_c0m-80.csv,176,GTY029 25C 8 (cropped)_01,Whole cells 1,Whole cells,Object,101.2,NA,NA,NA,NA,NA,476.42,18920.34,916.09,77863568,265.55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA
GTY029 25C 8 (cropped)_01_c0m-80.csv,177,GTY029 25C 8 (cropped)_01,Whole cells 2,Whole cells,Object,115.49,NA,NA,NA,NA,NA,436.28,4939.38,899.11,87207552,184.39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA
GTY029 25C 8 (cropped)_01_c0m-80.csv,178,GTY029 25C 8 (cropped)_01,Whole cells 3,Whole cells,Object,179.91,NA,NA,NA,NA,NA,366.28,3225,915.47,138000000,221.82,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,NA
GTY029 25C 8 (cropped)_01_c0m-80.csv,179,GTY029 25C 8 (cropped)_01,Mito 1,Mito,Object,0.031,776,911,846.23,22002,33.26,744.3,838.37,784.34,20392.81,27.32,433,514,475.35,12359,19.84,639.42,681.5,659.32,17142.38,11.35,NA,178
GTY029 25C 8 (cropped)_01_c0m-80.csv,180,GTY029 25C 8 (cropped)_01,Mito 2,Mito,Object,0.142,771,951,868.31,103329,37.14,765.07,999.49,836.52,99546.13,57.54,478,685,568.47,67648,42.33,638.03,701.8,663.15,78915.36,16.29,NA,178
GTY029 25C 8 (cropped)_01_c0m-80.csv,181,GTY029 25C 8 (cropped)_01,Mito 3,Mito,Object,0.0369,721,900,807.9,25045,35.61,769.59,952.86,853.36,26454.22,49.15,443,532,479.65,14869,20.96,638.13,741.03,672.33,20842.26,30.55,NA,NA
GTY029 25C 8 (cropped)_01_c0m-80.csv,182,GTY029 25C 8 (cropped)_01,Mito 4,Mito,Object,1.15,716,1108,912.08,883801,58.41,658.97,2500.52,1245.13,1206532.88,347.45,372,1842,767.37,743581,299.54,638.09,19770.54,2525.94,2447635.25,3299.76,NA,178
GTY029 25C 8 (cropped)_01_c0m-80.csv,183,GTY029 25C 8 (cropped)_01,Mito 5,Mito,Object,0.0476,836,979,918.63,36745,35.52,916.29,1179.18,1046.22,41848.91,71.64,486,686,577.5,23100,51.06,638.26,715.53,670.24,26809.79,20.29,NA,NA
GTY029 25C 8 (cropped)_01_c0m-80.csv,184,GTY029 25C 8 (cropped)_01,Mito 6,Mito,Object,6.34,761,1211,981,5223845,74.2,563.76,2957.95,1290.92,6874141.5,343.56,414,2277,988.36,5263030,332.03,637.95,25000.43,2734.23,14559793,3012.26,NA,178
GTY029 25C 8 (cropped)_01_c0m-80.csv,185,GTY029 25C 8 (cropped)_01,Mito 7,Mito,Object,0.0179,855,973,906.47,13597,31.22,991.37,1084.63,1038.14,15572.04,26.25,458,588,518.47,7777,32.44,639.46,726.42,678.38,10175.7,27.86,NA,176
GTY029 25C 8 (cropped)_01_c0m-80.csv,186,GTY029 25C 8 (cropped)_01,Mito 8,Mito,Object,1.81,711,1091,898.34,1361878,54.85,669.98,2084.63,1158.32,1756012.63,237.44,380,1711,755.47,1145296,263.68,637.86,20502.18,2230.83,3381944.75,2683.77,NA,178
GTY029 25C 8 (cropped)_01_c0m-80.csv,187,GTY029 25C 8 (cropped)_01,Mito 9,Mito,Object,0.0143,736,851,792.5,9510,31.8,837.79,959.82,892.4,10708.84,35.81,453,553,497.42,5969,27.09,640.63,677.2,654.47,7853.65,11.6,NA,NA
GTY029 25C 8 (cropped)_01_c0m-80.csv,188,GTY029 25C 8 (cropped)_01,Mito 10,Mito,Object,1.43,815,1125,957.7,1151156,45.99,834.4,2300.39,1311.26,1576130.63,240.76,391,1635,796.3,957148,239.65,637.97,17719.67,2560.34,3077527,2701.61,NA,NA
GTY029 25C 8 (cropped)_01_c0m-80.csv,189,GTY029 25C 8 (cropped)_01,Mito 11,Mito,Object,0.806,802,1068,947.27,641299,42.45,775.75,1604,1174.29,794995.81,162.38,395,849,600.73,406697,99.31,640.04,4680.39,1670.44,1130885.13,1005.41,NA,NA
GTY029 25C 8 (cropped)_01_c0m-80.csv,190,GTY029 25C 8 (cropped)_01,Mito 12,Mito,Object,2.67,718,1071,882.07,1979367,53.18,652.86,2415.74,1269.26,2848219.25,276.2,378,1385,728.55,1634861,195.66,637.84,15276.94,2604.74,5845029,2380.83,NA,176
GTY029 25C 8 (cropped)_01_c0m-80.csv,191,GTY029 25C 8 (cropped)_01,Mito 13,Mito,Object,0.899,739,1124,902.1,681089,56.98,767.08,2806.9,1334.83,1007797.44,382.14,400,1757,830.77,627228,279.28,639.47,20897.63,2861.27,2160257.25,3322.02,NA,178
GTY029 25C 8 (cropped)_01_c0m-80.csv,192,GTY029 25C 8 (cropped)_01,Mito 14,Mito,Object,0.0119,872,942,917.6,9176,20.05,991.38,1090.81,1044.73,10447.31,33.89,616,799,696.7,6967,51.96,663.95,730.41,695.55,6955.54,24.04,NA,NA
GTY029 25C 8 (cropped)_01_c0m-80.csv,193,GTY029 25C 8 (cropped)_01,Mito 15,Mito,Object,2.9,717,1116,944.29,2301223,58.51,668.23,2466.37,1344.53,3276621,360.29,361,1309,735.08,1791394,173.22,637.94,22537.41,2591.46,6315381,2714.78,NA,NA
GTY029 25C 8 (cropped)_01_c0m-80.csv,194,GTY029 25C 8 (cropped)_01,Mito 16,Mito,Object,2.51,761,1868,965.59,2034492,92.77,617.35,18920.34,1434.46,3022407.75,937.4,404,1746,917.6,1933380,273.02,638.75,18642.57,2927.08,6167351,2628.24,NA,176
GTY029 25C 8 (cropped)_01_c0m-80.csv,195,GTY029 25C 8 (cropped)_01,Mito 17,Mito,Object,0.562,773,1035,899.57,424597,44.06,772.84,2003.28,1265.45,597293.5,232.46,411,1128,641.23,302660,158.54,638.22,10422.24,2350.78,1109566.63,2186.06,NA,176
GTY029 25C 8 (cropped)_01_c0m-80.csv,196,GTY029 25C 8 (cropped)_01,Mito 18,Mito,Object,0.986,707,1112,903.93,748454,70.97,523.45,2887.38,1304.22,1079895.88,465.88,361,1625,832.5,689313,273.51,638.62,21170.18,3274.33,2711147.25,3879.59,NA,178
GTY029 25C 8 (cropped)_01_c0m-80.csv,197,GTY029 25C 8 (cropped)_01,Mito 19,Mito,Object,3.34,716,1106,898.52,2520350,53.96,626.19,2263.52,1169.31,3279918.5,255.1,381,1649,753.3,2112996,204.53,637.93,20985.21,2196.83,6162122,2300.15,NA,177
GTY029 25C 8 (cropped)_01_c0m-80.csv,198,GTY029 25C 8 (cropped)_01,Mito 20,Mito,Object,0.252,772,1064,925.24,196150,57.69,704.7,2285.93,1397.72,296317.31,360.59,381,942,574.57,121808,120.2,639.72,14816.21,2524.27,535145.56,2837.08,NA,NA
GTY029 25C 8 (cropped)_01_c0m-80.csv,199,GTY029 25C 8 (cropped)_01,Mito 21,Mito,Object,0.4,746,1010,862.03,289641,50.68,615.66,2179.96,1170.02,393127.5,348.18,398,1137,640.94,215356,165.58,638.38,17934.18,2875,965999.69,3237.1,NA,176
GTY029 25C 8 (cropped)_01_c0m-80.csv,200,GTY029 25C 8 (cropped)_01,Mito 22,Mito,Object,1.07,780,1142,940.42,846378,59.12,643.49,2475.85,1277.96,1150161.38,361.32,406,1982,894.57,805113,345.56,637.85,22905.64,3541.14,3187025.25,4506.91,NA,178
GTY029 25C 8 (cropped)_01_c0m-80.csv,201,GTY029 25C 8 (cropped)_01,Mito 23,Mito,Object,0.862,751,1157,919.97,666058,59.19,614.86,3029.11,1231.6,891681.62,405.97,358,1810,771.84,558812,295.38,639.02,28963.53,2975.64,2154365.75,4406.99,NA,178
GTY029 25C 8 (cropped)_01_c0m-80.csv,202,GTY029 25C 8 (cropped)_01,Mito 24,Mito,Object,1.55,740,1073,886.2,1153831,43.42,672.57,1936.15,1179.81,1536108.25,194.41,382,996,606.36,789481,119.37,637.89,16812.05,2216.18,2885472.25,2028.64,NA,176
GTY029 25C 8 (cropped)_01_c0m-80.csv,203,GTY029 25C 8 (cropped)_01,Mito 25,Mito,Object,1.19,745,1023,883.78,885543,45.21,657.39,2093.69,1215.84,1218271.13,275.73,419,1306,657.14,658453,164.45,638.36,17647.88,2322.44,2327084.75,2571.71,NA,NA
GTY029 25C 8 (cropped)_01_c0m-80.csv,204,GTY029 25C 8 (cropped)_01,Mito 26,Mito,Object,0.327,741,999,871.9,239773,40.45,605.7,1380.21,1017.12,279708.94,156.75,388,877,539.09,148250,102.43,638.57,12381.02,2028.3,557783.69,2236.72,NA,NA
GTY029 25C 8 (cropped)_01_c0m-80.csv,205,GTY029 25C 8 (cropped)_01,Mito 27,Mito,Object,2.48,778,1165,979.45,2042148,65.14,675.01,2516.4,1327.16,2767129.75,394.03,443,1382,757.43,1579232,183.44,637.91,15996.74,2370.62,4942735,2377.33,NA,NA
GTY029 25C 8 (cropped)_01_c0m-80.csv,206,GTY029 25C 8 (cropped)_01,Mito 28,Mito,Object,2.31,858,1209,1013.47,1967150,51.69,755.65,2641.6,1382.46,2683359.5,269.65,398,1281,685.51,1330575,160.39,638.01,11102.51,2096.42,4069153.75,1834.33,NA,NA
GTY029 25C 8 (cropped)_01_c0m-80.csv,207,GTY029 25C 8 (cropped)_01,Mito 29,Mito,Object,1.58,804,1166,972.49,1292445,61,690.87,2279.91,1317.7,1751220,321.05,388,1058,660.24,877455,121.2,638,14262.56,2250.43,2990825.5,2086.43,NA,NA
GTY029 25C 8 (cropped)_01_c0m-80.csv,208,GTY029 25C 8 (cropped)_01,Mito 30,Mito,Object,6.35,692,1359,891.74,4757429,65.89,594.44,4939.38,1162.88,6203971,304,336,1465,626.62,3343039,141.56,637.85,16998.84,1708.63,9115543,1568.42,NA,177
GTY029 25C 8 (cropped)_01_c0m-80.csv,209,GTY029 25C 8 (cropped)_01,Mito 31,Mito,Object,4.23,800,1314,1018.89,3623179,81.65,636.37,3587.65,1436.56,5108421.5,498.89,438,1566,856.93,3047236,233.91,637.84,18693.28,2463.96,8761846,2532.04,NA,NA
GTY029 25C 8 (cropped)_01_c0m-80.csv,210,GTY029 25C 8 (cropped)_01,Mito 32,Mito,Object,0.395,837,1125,980.22,325433,48.51,808.44,1795.43,1272.77,422560.19,227.79,381,920,565.6,187780,114.87,638.67,10964.28,2269.08,753333.81,2247.82,NA,NA
GTY029 25C 8 (cropped)_01_c0m-80.csv,211,GTY029 25C 8 (cropped)_01,Mito 33,Mito,Object,0.577,786,1069,918.55,445496,47.02,714.13,2000.76,1122.29,544311.25,288.02,430,1084,650.8,315636,140.61,638.77,10122.69,2382.33,1155431.63,2242.6,NA,NA
GTY029 25C 8 (cropped)_01_c0m-80.csv,212,GTY029 25C 8 (cropped)_01,Mito 34,Mito,Object,2.93,673,1048,877.14,2158646,47.38,593.55,2283.02,1071.14,2636072.25,242.76,373,1141,605.94,1491227,118.83,638.06,15470.13,2025.39,4984482,1877.13,NA,177
GTY029 25C 8 (cropped)_01_c0m-80.csv,213,GTY029 25C 8 (cropped)_01,Mito 35,Mito,Object,0.0512,810,977,908.93,39084,38.05,717.2,933.25,835.26,35916.3,51.98,407,478,442.19,19014,18.55,639.87,792.12,693.26,29810.12,43.43,NA,NA
GTY029 25C 8 (cropped)_01_c0m-80.csv,214,GTY029 25C 8 (cropped)_01,Mito 36,Mito,Object,0.0179,872,965,915.73,13736,31.98,824.42,933.13,869.93,13049.02,31.42,453,539,481.67,7225,23.18,640.35,733.98,675.7,10135.57,28.22,NA,NA
GTY029 25C 8 (cropped)_01_c0m-80.csv,215,GTY029 25C 8 (cropped)_01,Mito 37,Mito,Object,3.47,761,1177,946.87,2761066,58.14,677.85,3225,1193.78,3481068.25,280.33,413,1777,800.6,2334558,227.99,637.92,19233.65,2286.59,6667705.5,2522.78,NA,178
GTY029 25C 8 (cropped)_01_c0m-80.csv,216,GTY029 25C 8 (cropped)_01,Mito 38,Mito,Object,0.0119,863,992,905.3,9053,42.88,852.43,930.77,906.32,9063.19,25.33,396,510,448.9,4489,31.1,638.61,654.8,647.13,6471.33,4.33,NA,178
GTY029 25C 8 (cropped)_01_c0m-80.csv,217,GTY029 25C 8 (cropped)_01,Mito 39,Mito,Object,0.0452,840,960,891.92,33893,31.96,596.45,842.32,722.88,27469.57,66.82,438,559,503,19114,29.24,640.4,789.84,704.66,26777.1,43.61,NA,NA
GTY029 25C 8 (cropped)_01_c0m-80.csv,218,GTY029 25C 8 (cropped)_01,Mito 40,Mito,Object,0.0226,844,941,892.68,16961,25.48,751.73,979.36,817.17,15526.2,61.52,417,477,442.89,8415,14.92,638.77,663.96,650.52,12359.79,7,NA,NA
GTY029 25C 8 (cropped)_01_c0m-80.csv,219,GTY029 25C 8 (cropped)_01,Mito 41,Mito,Object,29.81,711,1194,938.31,23490674,69.55,552.05,2761.91,1196.5,29954374,281.75,383,1873,791.83,19823469,211.36,637.86,22455.94,2288.51,57292968,2274.92,NA,NA
GTY029 25C 8 (cropped)_01_c0m-80.csv,220,GTY029 25C 8 (cropped)_01,Mito 42,Mito,Object,1.43,717,1066,916.92,1101217,60.15,609.04,2585.5,1261.41,1514953.13,393.54,448,1673,841.61,1010775,260.17,638.2,22054.36,2925.2,3513163.75,3513.99,NA,178
GTY029 25C 8 (cropped)_02_c50m-80.csv,1,GTY029 25C 8 (cropped)_02,ROIs 1,ROIs,Object,163.96,565,849,695,95700931,31.03,423.12,995.41,692.54,95362592,76.01,195,307,253.15,34858127,13.62,166.69,367.51,253,34837900,22.14,NA,NA
GTY029 25C 8 (cropped)_02_c50m-80.csv,19,GTY029 25C 8 (cropped)_02,Whole cells 1,Whole cells,Object,127.47,NA,NA,NA,NA,NA,0,3587.65,951.49,102000000,242.77,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA
GTY029 25C 8 (cropped)_02_c50m-80.csv,20,GTY029 25C 8 (cropped)_02,Mito 1,Mito,Object,0.872,802,1068,946.24,692648,42.52,775.75,1604,1165.35,853032.88,162.2,373,849,590.76,432439,102.63,591.59,4680.39,1591.07,1164659.88,1006.21,NA,19
GTY029 25C 8 (cropped)_02_c50m-80.csv,21,GTY029 25C 8 (cropped)_02,Mito 2,Mito,Object,3.2,717,1116,939.98,2526668,60.26,631.15,2466.37,1313.28,3530106.75,363.02,361,1309,715.08,1922124,177.67,591.1,22537.41,2406.75,6469339,2648.22,NA,19
GTY029 25C 8 (cropped)_02_c50m-80.csv,22,GTY029 25C 8 (cropped)_02,Mito 3,Mito,Object,4.67,800,1314,1012.27,3968100,82.81,619.71,3587.65,1395.34,5469748,498.08,423,1566,831.43,3259224,238.35,591.1,18693.28,2292.03,8984742,2470.77,NA,19
GTY029 25C 8 (cropped)_02_c50m-80.csv,23,GTY029 25C 8 (cropped)_02,Mito 4,Mito,Object,2.81,748,1165,971.75,2290418,68.38,675.01,2516.4,1284.28,3027045.25,396.85,371,1382,731.29,1723656,188.77,591.18,15996.74,2168.43,5110990.5,2304.97,NA,19
GTY029 25C 8 (cropped)_02_c50m-80.csv,24,GTY029 25C 8 (cropped)_02,Mito 5,Mito,Object,0.0369,864,1047,961.32,29801,39.06,727.17,989.45,859.57,26646.59,63.05,421,486,451.26,13989,17.54,592.98,677.57,628.41,19480.69,25.07,NA,19
GTY029 25C 8 (cropped)_03_c50m-80.csv,1,GTY029 25C 8 (cropped)_03,ROIs 1,ROIs,Object,213.61,558,831,689.6,124000000,30.93,382.52,1109.98,687.19,123000000,76.16,187,316,251.37,45096418,13.54,160.06,375.75,250.64,44963944,21.91,NA,NA
GTY029 25C 8 (cropped)_03_c50m-80.csv,8,GTY029 25C 8 (cropped)_03,Whole cells 1,Whole cells,Object,62.81,NA,NA,NA,NA,NA,0,2641.6,993.09,52386420,237.82,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA
GTY029 25C 8 (cropped)_03_c50m-80.csv,9,GTY029 25C 8 (cropped)_03,Mito 1,Mito,Object,0.0667,794,962,889.32,49802,41.59,755.07,1227.79,989.66,55420.78,96.63,344,481,407.13,22799,29.42,491.14,631.12,541.89,30345.72,33.67,NA,8
GTY029 25C 8 (cropped)_03_c50m-80.csv,10,GTY029 25C 8 (cropped)_03,Mito 2,Mito,Object,0.031,692,857,766.85,19938,45.29,702.1,903.46,801.96,20850.83,52.53,336,401,363.15,9442,17.26,489.85,571.59,526.69,13693.97,26.14,NA,NA
GTY029 25C 8 (cropped)_03_c50m-80.csv,11,GTY029 25C 8 (cropped)_03,Mito 3,Mito,Object,3.26,823,1209,1004.3,2746774,55.26,651.32,2641.6,1314.84,3596083.5,279.03,344,1281,625.43,1710557,168.22,489.46,11102.51,1647.67,4506390,1697.27,NA,8
GTY029 25C 8 (cropped)_03_c50m-80.csv,12,GTY029 25C 8 (cropped)_03,Mito 4,Mito,Object,0.576,832,1125,968.53,468770,51.95,664.03,1795.43,1189.02,575486.75,256.88,323,920,519.05,251219,119.72,490,10964.28,1729.38,837021.81,2025.49,NA,8
GTY029 25C 8 (cropped)_03_c50m-80.csv,13,GTY029 25C 8 (cropped)_03,Mito 5,Mito,Object,0.0345,884,1007,931.03,27000,33.01,809.39,978.9,888.83,25775.96,44.98,361,444,400.28,11608,22,491.49,549.68,508.12,14735.34,16.4,NA,8
GTY029 25C 8 (cropped)_03_c50m-80.csv,14,GTY029 25C 8 (cropped)_03,Mito 6,Mito,Object,2.57,747,1166,950.23,2050600,67.91,616.26,2285.93,1235.91,2667103,340.76,328,1058,597.46,1289319,136.62,489.6,14816.21,1792.31,3867804.75,2022.98,NA,8
GTY029 25C 8 (cropped)_04_c50m-80.csv,1,GTY029 25C 8 (cropped)_04,ROIs 1,ROIs,Object,272.19,516,828,672.34,154000000,30.55,372.43,1014.3,668.95,153000000,73.8,194,319,252.22,57658160,13.65,146.91,400.09,251.08,57396780,22.69,NA,NA
GTY029 25C 8 (cropped)_04_c50m-80.csv,24,GTY029 25C 8 (cropped)_04,Whole cells 1,Whole cells,Object,248.69,NA,NA,NA,NA,NA,0,2824.9,906.72,189000000,210.02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17,NA
GTY029 25C 8 (cropped)_04_c50m-80.csv,25,GTY029 25C 8 (cropped)_04,Mito 1,Mito,Object,0.0345,770,875,827.03,23984,26.07,748.9,816.44,782.21,22684.05,22.58,437,562,489.59,14198,37.37,519.55,588.02,547.36,15873.47,21,NA,24
GTY029 25C 8 (cropped)_04_c50m-80.csv,26,GTY029 25C 8 (cropped)_04,Mito 2,Mito,Object,0.0143,869,977,913.33,10960,32.08,836.18,878.8,858.44,10301.22,13.06,434,525,463.83,5566,25.56,515.39,529.5,521.1,6253.18,4.5,NA,24
GTY029 25C 8 (cropped)_04_c50m-80.csv,27,GTY029 25C 8 (cropped)_04,Mito 3,Mito,Object,0.031,825,991,916.77,23836,42.91,786.15,863.24,831.66,21623.12,21.39,458,513,482.85,12554,12.56,516.67,543.98,529.41,13764.69,9.32,NA,24
GTY029 25C 8 (cropped)_04_c50m-80.csv,28,GTY029 25C 8 (cropped)_04,Mito 4,Mito,Object,0.0488,714,879,791.34,32445,39.5,666.34,792.27,740.98,30380.12,30.17,412,521,475.37,19490,25.59,515.83,558.84,534.08,21897.4,12.64,NA,24
GTY029 25C 8 (cropped)_04_c50m-80.csv,29,GTY029 25C 8 (cropped)_04,Mito 5,Mito,Object,0.0262,906,1068,967.23,21279,41.94,899.7,1025.55,958.81,21093.72,30.77,457,531,488.82,10754,17.86,516.3,547.18,529.55,11650.1,8.57,NA,24
GTY029 25C 8 (cropped)_04_c50m-80.csv,30,GTY029 25C 8 (cropped)_04,Mito 6,Mito,Object,0.0286,740,918,827.71,19865,42.73,782.16,937.93,847.25,20334.02,44.01,433,540,479.42,11506,24.59,522.7,569.25,541.9,13005.53,13.31,NA,24
GTY029 25C 8 (cropped)_04_c50m-80.csv,31,GTY029 25C 8 (cropped)_04,Mito 7,Mito,Object,1.81,815,1125,951.28,1449757,46.72,794.75,2300.39,1260.94,1921666.37,241.62,341,1635,731.34,1114563,249.89,515.73,17719.67,2139.51,3260606.25,2533.37,NA,24
GTY029 25C 8 (cropped)_04_c50m-80.csv,32,GTY029 25C 8 (cropped)_04,Mito 8,Mito,Object,1.64,724,1023,872.58,1200672,48.54,630.24,2093.69,1148.13,1579826,270.12,359,1306,603.34,830193,167.45,515.41,17647.88,1845.59,2539537.25,2329.29,NA,24
GTY029 25C 8 (cropped)_04_c50m-80.csv,33,GTY029 25C 8 (cropped)_04,Mito 9,Mito,Object,0.438,741,999,870.09,320192,41.12,585.03,1380.21,991.99,365051.13,162.21,365,877,513.36,188916,99.93,515.73,12381.02,1661.02,611256.25,2034.16,NA,24
GTY029 25C 8 (cropped)_04_c50m-80.csv,34,GTY029 25C 8 (cropped)_04,Mito 10,Mito,Object,0.726,783,1069,914.27,557707,46.94,603.57,2000.76,1080.02,658812.13,280.32,387,1084,615.78,375623,144.19,516.43,10122.69,2010.59,1226461.75,2129.57,NA,24
GTY029 25C 8 (cropped)_04_c50m-80.csv,35,GTY029 25C 8 (cropped)_04,Mito 11,Mito,Object,0.025,779,893,827.71,17382,31.41,620.98,884.78,741.17,15564.67,76.35,356,486,419.76,8815,28.09,521.83,567.87,541.19,11365,12.66,NA,24
GTY029 25C 8 (cropped)_04_c50m-80.csv,36,GTY029 25C 8 (cropped)_04,Mito 12,Mito,Object,0.0179,694,874,779.33,11690,40.29,546.5,702.08,642.36,9635.44,36.64,359,423,386.07,5791,18.89,515.37,554.3,528.86,7932.95,11.46,NA,24
GTY029 25C 8 (cropped)_04_c50m-80.csv,37,GTY029 25C 8 (cropped)_04,Mito 13,Mito,Object,0.0119,858,953,899,8990,31.17,807.93,937.18,864.79,8647.92,37.3,406,474,431.7,4317,20.78,518.45,536.26,524.97,5249.67,5.28,NA,24
GTY029 25C 8 (cropped)_04_c50m-80.csv,38,GTY029 25C 8 (cropped)_04,Mito 14,Mito,Object,0.0155,882,969,934.54,12149,24.63,777,851.39,819.21,10649.77,26.36,432,547,494.15,6424,33.15,516.15,560.9,536.69,6976.97,15.31,NA,24
GTY029 25C 8 (cropped)_04_c50m-80.csv,39,GTY029 25C 8 (cropped)_04,Mito 15,Mito,Object,23.01,711,1194,947.74,18316943,69.97,558.74,2507.82,1141.06,22053316,268.39,368,1873,741.76,14336006,223.73,515.32,20108.54,1730.03,33436200,1859.15,NA,24
GTY029 25C 8 (cropped)_04_c50m-80.csv,40,GTY029 25C 8 (cropped)_04,Mito 16,Mito,Object,0.0191,838,959,897.63,14362,35.24,742.78,943.92,836.2,13379.26,59.71,424,500,461,7376,19.85,517.28,543.2,528.02,8448.25,8.56,NA,24
GTY029 25C 8 (cropped)_04_c50m-80.csv,41,GTY029 25C 8 (cropped)_04,Mito 17,Mito,Object,0.0131,729,847,776.27,8539,35.51,538.55,685.74,600.73,6608.01,48.42,352,432,382.55,4208,20.41,516.32,547.39,529.53,5824.88,10.75,NA,24
GTY029 25C 8 (cropped)_05_c50m-80.csv,1,GTY029 25C 8 (cropped)_05,ROIs 1,ROIs,Object,258.69,553,821,676.77,147000000,30.39,388.46,1023.61,673.7,146000000,73.06,188,342,254.8,55357586,14.05,159.34,370.59,252.89,54942528,22.93,NA,NA
GTY029 25C 8 (cropped)_05_c50m-80.csv,20,GTY029 25C 8 (cropped)_05,Whole cells 1,Whole cells,Object,121.51,NA,NA,NA,NA,NA,0,4618.04,930.11,94915824,213.32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA
GTY029 25C 8 (cropped)_05_c50m-80.csv,21,GTY029 25C 8 (cropped)_05,Mito 1,Mito,Object,0.0393,721,900,807.39,26644,35.98,769.59,952.86,853.82,28175.97,47.84,443,532,479.58,15826,20.34,634.58,741.03,670.07,22112.34,30.91,NA,20
GTY029 25C 8 (cropped)_05_c50m-80.csv,22,GTY029 25C 8 (cropped)_05,Mito 2,Mito,Object,0.0214,736,859,797.5,14355,36.64,805.98,994.82,885.34,15936.19,48.5,445,553,491.61,8849,25.88,631.43,677.2,647.79,11660.18,13.43,NA,20
