
"Name","Item Name","Population","Voxel Count","Volume (µm³)","Min (roGFP 470)","Max (roGFP 470)","Mean (roGFP 470)","Sum (roGFP 470)","Standard Deviation (roGFP 470)","Min (roGFP 470 (DCI: 60 its, roGFP 470))","Max (roGFP 470 (DCI: 60 its, roGFP 470))","Mean (roGFP 470 (DCI: 60 its, roGFP 470))","Sum (roGFP 470 (DCI: 60 its, roGFP 470))","Standard Deviation (roGFP 470 (DCI: 60 its, roGFP 470))","Min (mCherry double)","Max (mCherry double)","Mean (mCherry double)","Sum (mCherry double)","Standard Deviation (mCherry double)","Min (mCherry double (DCI: 60 its, mCherry double))","Max (mCherry double (DCI: 60 its, mCherry double))","Mean (mCherry double (DCI: 60 its, mCherry double))","Sum (mCherry double (DCI: 60 its, mCherry double))","Standard Deviation (mCherry double (DCI: 60 its, mCherry double))","Min (Trans)","Max (Trans)","Mean (Trans)","Sum (Trans)","Standard Deviation (Trans)","Min (Trans (bg corrected))","Max (Trans (bg corrected))","Mean (Trans (bg corrected))","Sum (Trans (bg corrected))","Standard Deviation (Trans (bg corrected))","Number of contained Mito","Compartment Whole cells ID"
"Mito 6646","GTY029 25C 5 (cropped)","Mito","11","0.0131","609","723","645.64","7102","34.8","631.11","704.93","664.88","7313.67","21.75","242","270","255.27","2808","8.04","297.16","311.68","303.12","3334.28","5.4","1916","2021","1973.71","13816","35.66","2772","2884","2822","19754","35.36","N/A","N/A"
"Mito 6647","GTY029 25C 5 (cropped)","Mito","11","0.0131","568","691","631.55","6947","36.3","590.73","675.58","618.82","6806.97","24.61","232","267","251.27","2764","11.73","294.32","301.88","297.95","3277.45","2.92","2192","2237","2208","6624","20.54","2802","2889","2847.67","8543","35.65","N/A","N/A"
"Mito 6648","GTY029 25C 5 (cropped)","Mito","11","0.0131","582","659","622","6842","23.06","564.29","617.94","588.94","6478.33","20.28","228","285","259.09","2850","18.11","293.89","306.74","298.76","3286.31","4.1","2236","2246","2239.75","8959","3.9","2784","2893","2822.5","11290","42.26","N/A","N/A"
"Mito 6649","GTY029 25C 5 (cropped)","Mito","22","0.0262","590","682","629.41","13847","22.09","581.88","662.56","620.73","13656.17","26.39","239","277","255.23","5615","11.42","295.12","311.89","301.63","6635.85","5.57","2203","2249","2217.88","17743","14.51","2781","2842","2822.88","22583","18.44","N/A","N/A"
"Mito 6650","GTY029 25C 5 (cropped)","Mito","16","0.0191","575","673","636.13","10178","25.31","577.71","647.08","610.98","9775.69","19.77","221","281","255.44","4087","16.06","293.73","327.27","304.31","4868.98","9.75","2197","2275","2225.45","24480","25.66","2812","2896","2845.82","31304","21.68","N/A","N/A"
"Mito 6651","GTY029 25C 5 (cropped)","Mito","18","0.0214","608","705","645.22","11614","27.16","600.28","706.51","666.12","11990.21","31.38","236","288","261.06","4699","11.34","293.89","315.85","304.38","5478.88","7.27","2203","2293","2262.13","18097","28.2","2817","2903","2859","22872","33.25","N/A","N/A"
"Mito 6652","GTY029 25C 5 (cropped)","Mito","12","0.0143","601","667","639.5","7674","21.6","601","665.19","635.81","7629.7","18.05","243","282","259.83","3118","11.22","294.04","319.51","305.5","3665.99","8.25","2233","2283","2259.33","13556","17.69","2770","2888","2847","17082","37.71","N/A","N/A"
"Mito 6653","GTY029 25C 5 (cropped)","Mito","19","0.0226","577","672","635.47","12074","23.22","605.12","658.73","636.3","12089.79","14.76","235","283","258.95","4920","14.63","294.23","328.75","307.08","5834.45","8.88","2171","2258","2210.55","24316","25.87","2797","2931","2872.55","31598","36.64","N/A","N/A"
"Mito 6654","GTY029 25C 5 (cropped)","Mito","15","0.0179","604","692","633.33","9500","27.54","558.88","657.43","609.44","9141.58","27.43","240","280","261.47","3922","12.88","293.76","307.18","299.09","4486.37","4.07","2106","2186","2154.9","21549","25.78","2740","2841","2788.8","27888","29.66","N/A","N/A"
"Mito 6655","GTY029 25C 5 (cropped)","Mito","22","0.0262","585","711","646.36","14220","29.4","575.91","655.4","626.31","13778.9","18.48","234","294","264.18","5812","15.92","293.97","316.69","301.91","6642.09","5.6","2261","2331","2296.75","18374","23.05","2807","2890","2846.5","22772","29.66","N/A","N/A"
"Mito 6656","GTY029 25C 5 (cropped)","Mito","10","0.0119","629","711","660.1","6601","26.47","615.61","658.01","637.27","6372.66","14.86","237","291","266.3","2663","17.44","293.79","302.84","298.66","2986.59","3.37","2261","2315","2288","4576","27","2770","2866","2818","5636","48","N/A","N/A"
"Mito 6657","GTY029 25C 5 (cropped)","Mito","16","0.0191","587","689","648","10368","25.44","610.23","649.32","633.96","10143.29","11","233","286","262.44","4199","13.99","294.3","325.74","304.85","4877.63","10.67","2240","2266","2255","11275","9.08","2727","2824","2779","13895","31.52","N/A","N/A"
"Mito 6658","GTY029 25C 5 (cropped)","Mito","47","0.056","738","935","820.47","38562","35.38","777.43","1076.9","924.94","43472.07","86.43","235","308","273.66","12862","15.5","294.1","326.77","307.27","14441.88","8.52","1903","2021","1946.47","33090","33.86","2380","2536","2449.82","41647","42.94","N/A","53"
"Mito 6659","GTY029 25C 5 (cropped)","Mito","21","0.025","612","707","659.71","13854","25.1","626.8","693.33","650.81","13667.01","20.15","221","294","261.43","5490","18.3","293.9","311.17","302.21","6346.38","5.85","2169","2220","2201.25","17610","14.56","2761","2857","2814.75","22518","33.06","N/A","N/A"
"Mito 6660","GTY029 25C 5 (cropped)","Mito","32","0.0381","587","726","647.09","20707","31.3","591.5","687.24","641.68","20533.71","25.76","240","284","262.53","8401","10.54","294.31","326.36","306.83","9818.57","8.47","2289","2318","2303.5","4607","14.5","2765","2836","2800.5","5601","35.5","N/A","N/A"
"Mito 6661","GTY029 25C 5 (cropped)","Mito","22","0.0262","605","686","653.82","14384","20.91","589.91","688.69","638.83","14054.22","26.08","228","292","260.86","5739","15.53","293.78","306.74","298.96","6577.21","3.32","2238","2275","2257.88","18063","13.15","2768","2864","2807.13","22457","26.52","N/A","N/A"
"Mito 6662","GTY029 25C 5 (cropped)","Mito","17","0.0202","586","691","646.71","10994","30.4","563.36","619.94","600.45","10207.6","15.92","234","291","260.29","4425","14.85","295.4","312.1","302.25","5138.29","5.17","2226","2281","2252.17","13513","18.19","2789","2884","2822.33","16934","33.6","N/A","N/A"
"Mito 6663","GTY029 25C 5 (cropped)","Mito","12","0.0143","612","687","646.67","7760","22.07","573.29","617.4","592.82","7113.82","14.69","238","285","257.67","3092","13.75","294.18","311.6","301.41","3616.92","6.02","2246","2270","2257.5","9030","10.21","2777","2835","2806.25","11225","23.95","N/A","N/A"
"Mito 6664","GTY029 25C 5 (cropped)","Mito","23","0.0274","605","693","646","14858","25.43","555.23","695.95","639.81","14715.56","37.22","239","279","258.61","5948","9.4","293.88","308.34","299.02","6877.54","4.56","2158","2203","2178.63","17429","15.22","2749","2864","2801.88","22415","35.12","N/A","N/A"
"Mito 6665","GTY029 25C 5 (cropped)","Mito","28","0.0333","588","708","637.82","17859","30.3","582.78","712.01","629.39","17622.92","33.48","239","288","264.96","7419","11.47","293.78","324.56","306.83","8591.21","8.68","1994","2068","2027.33","18246","18.8","2742","2823","2794.67","25152","29.1","N/A","N/A"
"Mito 6666","GTY029 25C 5 (cropped)","Mito","11","0.0131","606","704","649.45","7144","31.98","552.03","698.39","596.07","6556.8","44.33","241","273","256.09","2817","10.33","294.15","313.34","301.78","3319.62","6.54","2109","2208","2169.63","17357","26.19","2723","2908","2809","22472","48.21","N/A","N/A"
"Mito 6667","GTY029 25C 5 (cropped)","Mito","16","0.0191","601","697","647.75","10364","28.63","615.7","691.5","650.64","10410.2","21.34","246","282","262.13","4194","9.98","293.73","311.4","300.52","4808.36","5.19","2067","2128","2092.75","16742","17.44","2756","2870","2797.5","22380","39.67","N/A","N/A"
"Mito 6668","GTY029 25C 5 (cropped)","Mito","13","0.0155","600","695","654.92","8514","27.31","600.94","662.13","637.85","8292.07","17.33","247","283","262.46","3412","8.97","294.77","311.71","299.81","3897.47","5.67","2205","2239","2222","4444","17","2788","2883","2835.5","5671","47.5","N/A","N/A"
"Mito 6669","GTY029 25C 5 (cropped)","Mito","27","0.0321","589","731","646.59","17458","31.23","582.55","695.87","638.71","17245.22","27.1","239","284","263.04","7102","11.89","293.93","341.17","307.68","8307.4","14.64","2212","2287","2242.86","15700","28.37","2748","2875","2803.43","19624","41.85","N/A","N/A"
"Mito 6670","GTY029 25C 5 (cropped)","Mito","11","0.0131","577","697","646.82","7115","36.32","574.18","661.35","611.43","6725.78","26.01","241","286","261.64","2878","11.7","294.2","314.22","301.27","3313.95","7.11","2234","2236","2235","4470","1","2842","2846","2844","5688","2","N/A","N/A"
"Mito 6671","GTY029 25C 5 (cropped)","Mito","38","0.0452","597","694","652.39","24791","24.37","569.28","696.62","639.47","24300.01","30.05","230","296","261","9918","14.99","295.21","329.82","306.65","11652.55","8.63","2224","2273","2246.5","13479","20.1","2779","2837","2808.5","16851","20.19","N/A","N/A"
"Mito 6672","GTY029 25C 5 (cropped)","Mito","15","0.0179","581","685","630","9450","26.5","557.55","624.91","586.2","8793.07","19.95","242","275","257","3855","9.35","297.28","318.85","308.17","4622.6","6.29","2219","2333","2269.64","31775","31.29","2775","2899","2825.86","39562","35.95","N/A","N/A"
"Mito 6673","GTY029 25C 5 (cropped)","Mito","53","0.0631","601","760","677.75","35921","31.4","522.13","659.39","604.8","32054.22","32.28","245","301","269.17","14266","11.35","294.11","344.53","312.9","16583.44","14.3","2204","2307","2232.54","53581","21.57","2751","2910","2815.17","67564","38.07","N/A","N/A"
"Mito 6674","GTY029 25C 5 (cropped)","Mito","14","0.0167","598","694","655.57","9178","24.13","611.44","670.6","640.89","8972.48","19.21","224","285","261.5","3661","14.88","293.94","310.11","300.86","4211.98","4.99","2211","2275","2248.14","15737","24","2731","2903","2818.57","19730","53.92","N/A","N/A"
"Mito 6675","GTY029 25C 5 (cropped)","Mito","17","0.0202","594","680","636.59","10822","21.69","526.63","615.59","572.43","9731.29","26.39","241","288","262.53","4463","12.56","297.13","325.82","309.66","5264.2","8.97","2186","2258","2218.88","17751","19.43","2752","2875","2825.88","22607","39.25","N/A","N/A"
"Mito 6676","GTY029 25C 5 (cropped)","Mito","25","0.0298","815","953","893.76","22344","32.29","1039.54","1272.04","1188.94","29723.57","63.29","243","301","277.92","6948","14.51","294.63","316.15","303.45","7586.29","5.9","1916","2086","1990.27","21893","58.17","2449","2672","2536.45","27901","76","N/A","53"
"Mito 6677","GTY029 25C 5 (cropped)","Mito","16","0.0191","611","705","651.75","10428","24.04","621.15","710.4","656.93","10510.94","23.48","239","289","266.31","4261","13.37","295.99","328.29","307.91","4926.51","9.29","2198","2286","2262.89","20366","25.26","2793","2905","2833.11","25498","38.58","N/A","N/A"
"Mito 6678","GTY029 25C 5 (cropped)","Mito","12","0.0143","592","714","659.17","7910","31.84","605.26","722.92","654.37","7852.44","38.78","245","286","266.08","3193","12.91","294.98","316.17","302.87","3634.44","6.4","2259","2292","2279","9116","12.43","2761","2813","2783.75","11135","21.65","N/A","N/A"
"Mito 6679","GTY029 25C 5 (cropped)","Mito","25","0.0298","811","944","862.96","21574","30.12","839.62","964.08","900.73","22518.36","29.32","250","308","275.4","6885","15.29","293.98","327.61","306.43","7660.86","9.39","2186","2368","2281.07","34216","58.54","2734","2997","2869","43035","90.07","N/A","53"
"Mito 6680","GTY029 25C 5 (cropped)","Mito","36","0.0429","572","724","640.61","23062","31.71","575.23","713.43","655.14","23585.14","30.91","237","287","263.19","9475","12.87","294.15","316.26","302.53","10890.97","6.14","2170","2248","2209.5","13257","24.43","2763","2873","2830","16980","36.49","N/A","N/A"
"Mito 6681","GTY029 25C 5 (cropped)","Mito","15","0.0179","599","694","644.8","9672","28.86","555.74","684.39","623.35","9350.23","37.31","245","276","258.93","3884","10.54","293.8","314.73","302.28","4534.2","6.98","2228","2290","2250.2","22502","17.32","2783","2920","2852.1","28521","38.01","N/A","N/A"
"Mito 6682","GTY029 25C 5 (cropped)","Mito","26","0.031","609","698","648.5","16861","20.6","570.88","673.42","626.69","16294.04","26.03","236","275","259.77","6754","10.06","294.27","317.11","302.16","7856.28","6.75","2169","2263","2227.33","33410","24.14","2723","2853","2792.73","41891","38.97","N/A","N/A"
"Mito 6683","GTY029 25C 5 (cropped)","Mito","16","0.0191","570","685","640.56","10249","27.57","576.98","667.08","617.09","9873.41","20.93","239","277","259.06","4145","11.26","294.06","301.49","296.65","4746.39","2.37","2225","2262","2243.33","13460","13.3","2729","2846","2789.83","16739","46.99","N/A","N/A"
"Mito 6684","GTY029 25C 5 (cropped)","Mito","32","0.0381","559","738","655.53","20977","33.22","614.29","724.48","669.55","21425.5","34.35","238","283","261.63","8372","11","294.15","313.25","302.16","9669.04","5.7","2212","2274","2245.87","33688","18.5","2751","2873","2800.07","42001","34.72","N/A","N/A"
"Mito 6685","GTY029 25C 5 (cropped)","Mito","29","0.0345","577","706","623.86","18092","30.28","563.46","642.73","594.56","17242.11","18.9","238","280","260.76","7562","11.55","293.96","329.32","308.02","8932.49","9.9","2220","2281","2248.5","22485","20.53","2647","2780","2732.7","27327","35.25","N/A","N/A"
"Mito 6686","GTY029 25C 5 (cropped)","Mito","22","0.0262","589","682","632.41","13913","28.63","599.27","665.75","632.93","13924.43","20.2","234","308","264.18","5812","16.36","293.87","321.52","303.97","6687.38","7.92","2187","2260","2225.93","31163","19.6","2706","2877","2781","38934","53.88","N/A","N/A"
"Mito 6687","GTY029 25C 5 (cropped)","Mito","26","0.031","572","685","632.38","16442","25.73","579.13","650.38","620.9","16143.49","20.16","242","289","261.27","6793","13.19","293.9","342.8","310.44","8071.47","14.13","2019","2085","2057.5","20575","17.92","2709","2831","2781.9","27819","30.83","N/A","N/A"
"Mito 6688","GTY029 25C 5 (cropped)","Mito","16","0.0191","593","695","642.88","10286","30.63","555.63","669.67","600.55","9608.79","29.69","242","284","257.44","4119","13.72","296.42","307.69","301.17","4818.8","2.82","2276","2311","2301.57","16111","11.3","2812","2872","2836.14","19853","18.89","N/A","N/A"
"Mito 6689","GTY029 25C 5 (cropped)","Mito","11","0.0131","617","697","660.45","7265","21.71","565.54","610.79","580.74","6388.18","14.14","238","288","267.18","2939","14.31","293.89","311.44","299.33","3292.58","5.58","2183","2267","2220.14","15541","25.4","2724","2829","2799.86","19599","32.32","N/A","N/A"
"Mito 6690","GTY029 25C 5 (cropped)","Mito","10","0.0119","592","688","621.8","6218","28.82","550.37","637.25","582.22","5822.23","24.89","246","271","259","2590","9.93","294.19","316.66","305.07","3050.72","7.91","2262","2307","2289","18312","16.37","2745","2856","2796.63","22373","30.87","N/A","N/A"
"Mito 6691","GTY029 25C 5 (cropped)","Mito","57","0.0679","755","909","833.4","47504","40.03","831.1","1199.6","1016.44","57936.96","93.31","241","305","273.61","15596","15.86","294.25","356.19","311.93","17779.81","15.6","1792","2048","1923.21","36541","67.43","2238","2609","2425.68","46088","94.42","N/A","53"
"Mito 6692","GTY029 25C 5 (cropped)","Mito","10","0.0119","620","745","681.2","6812","41.93","544.18","633.91","583.46","5834.59","30.69","258","299","280.6","2806","12.85","294.12","308.8","301.28","3012.85","5","2307","2333","2317.33","6952","11.26","2925","2967","2948.67","8846","17.56","N/A","N/A"
"Mito 6693","GTY029 25C 5 (cropped)","Mito","11","0.0131","593","690","639.27","7032","30.67","527.33","622.86","575.94","6335.34","29.2","221","275","253.73","2791","17.08","294.4","313.58","302.37","3326.11","6.68","2168","2236","2196.67","19770","21.13","2726","2891","2804.89","25244","47.83","N/A","N/A"
"Mito 6694","GTY029 25C 5 (cropped)","Mito","37","0.0441","580","704","651.14","24092","30.11","567.32","722.6","625.26","23134.57","40.28","232","286","263.41","9746","13","293.91","335.59","308.61","11418.69","10.36","2230","2282","2251.5","9006","21.7","2762","2858","2816.25","11265","34.53","N/A","N/A"
"Mito 6695","GTY029 25C 5 (cropped)","Mito","43","0.0512","589","714","661.67","28452","30.05","632.99","728.78","690.8","29704.56","27.01","242","283","260.93","11220","9.9","294.12","328.63","305.85","13151.69","10.28","2194","2296","2240.46","29126","31.24","2731","2868","2804.38","36457","32.12","N/A","N/A"
"Mito 6696","GTY029 25C 5 (cropped)","Mito","53","0.0631","564","682","629.45","33361","30.12","514.74","751.25","593.59","31460.51","54.95","232","298","260.09","13785","15.02","293.87","343.19","314.63","16675.19","14.01","2154","2211","2182.2","21822","22.9","2739","2870","2810.9","28109","42.5","N/A","N/A"
"Mito 6697","GTY029 25C 5 (cropped)","Mito","11","0.0131","590","647","620.18","6822","19.93","573.34","632.56","604.93","6654.19","17.65","246","277","257.64","2834","8.9","293.92","313.81","301.11","3312.16","7.29","2147","2236","2193.63","17549","30.38","2750","2877","2813.5","22508","40.04","N/A","N/A"
"Mito 6698","GTY029 25C 5 (cropped)","Mito","12","0.0143","557","673","618.58","7423","27.6","546.99","631.82","601.48","7217.74","27.35","242","282","264.33","3172","11.23","294.52","319.56","302.93","3635.22","7.13","2165","2238","2215.56","19940","21.27","2743","2820","2783.44","25051","23","N/A","N/A"
"Mito 6699","GTY029 25C 5 (cropped)","Mito","17","0.0202","581","661","617.71","10501","24.9","563.12","675.67","600.35","10205.93","28.8","247","288","261.24","4441","12.05","294.04","319.91","304.58","5177.85","6.63","2216","2263","2242.5","13455","17.06","2716","2831","2788.67","16732","45.22","N/A","N/A"
"Mito 6700","GTY029 25C 5 (cropped)","Mito","11","0.0131","568","659","624.73","6872","24.2","594.85","670.1","633.12","6964.31","23.71","231","281","259.64","2856","12.37","294.89","322.83","308.58","3394.41","8.47","2242","2280","2258.4","11292","13.47","2727","2820","2777.6","13888","36.32","N/A","N/A"
"Mito 6701","GTY029 25C 5 (cropped)","Mito","13","0.0155","618","750","670.46","8716","36.38","615.23","671.33","649.44","8442.68","16.44","236","288","262.31","3410","16.33","293.83","323.95","306.58","3985.58","10.01","2208","2312","2267.64","24944","28.01","2719","2844","2807.73","30885","32.51","N/A","N/A"
"Mito 6702","GTY029 25C 5 (cropped)","Mito","10","0.0119","589","674","637.5","6375","24.44","549.56","608.34","570.33","5703.32","18.85","219","272","254.3","2543","15.47","295.77","314.38","300.21","3002.07","5.54","2211","2292","2254.57","15782","27.18","2786","2898","2838","19866","43.93","N/A","N/A"
"Mito 6703","GTY029 25C 5 (cropped)","Mito","12","0.0143","602","702","642.17","7706","28.61","566.18","701.63","646.78","7761.3","38.42","233","282","261.75","3141","12.83","294.06","316.39","302","3624.02","6.89","2171","2261","2228.14","15597","25.56","2693","2828","2782.29","19476","46.02","N/A","N/A"
