filename,Name,ID,Volume (µm³),Min (roGFP 470),Max (roGFP 470),Mean (roGFP 470),Sum (roGFP 470),Standard Deviation (roGFP 470),Min (mCherry double),Max (mCherry double),Mean (mCherry double),Sum (mCherry double),Standard Deviation (mCherry double),"Min (roGFP 470 (DCI: 60 its, roGFP 470))","Max (roGFP 470 (DCI: 60 its, roGFP 470))","Mean (roGFP 470 (DCI: 60 its, roGFP 470))","Sum (roGFP 470 (DCI: 60 its, roGFP 470))","Standard Deviation (roGFP 470 (DCI: 60 its, roGFP 470))",Centroid X (µm),Centroid Y (µm),Centroid Z (µm),Item Name,Population,Type,"Min (mCherry double (DCI: 60 its, mCherry double))","Max (mCherry double (DCI: 60 its, mCherry double))","Mean (mCherry double (DCI: 60 its, mCherry double))","Sum (mCherry double (DCI: 60 its, mCherry double))","Standard Deviation (mCherry double (DCI: 60 its, mCherry double))",Number of contained Mito,Compartment ROIs ID,"Min (roGFP 470 (DCI: 30 its, roGFP 470))","Max (roGFP 470 (DCI: 30 its, roGFP 470))","Mean (roGFP 470 (DCI: 30 its, roGFP 470))","Sum (roGFP 470 (DCI: 30 its, roGFP 470))","Standard Deviation (roGFP 470 (DCI: 30 its, roGFP 470))","Min (mCherry double (DCI: 30 its, mCherry double))","Max (mCherry double (DCI: 30 its, mCherry double))","Mean (mCherry double (DCI: 30 its, mCherry double))","Sum (mCherry double (DCI: 30 its, mCherry double))","Standard Deviation (mCherry double (DCI: 30 its, mCherry double))",Min (roGFP 470 (Red)),Max (roGFP 470 (Red)),Mean (roGFP 470 (Red)),Sum (roGFP 470 (Red)),Standard Deviation (roGFP 470 (Red)),Min (roGFP 470 (Green)),Max (roGFP 470 (Green)),Mean (roGFP 470 (Green)),Sum (roGFP 470 (Green)),Standard Deviation (roGFP 470 (Green)),Min (roGFP 470 (Blue)),Max (roGFP 470 (Blue)),Mean (roGFP 470 (Blue)),Sum (roGFP 470 (Blue)),Standard Deviation (roGFP 470 (Blue))
PSY106 clump 36C 5 03 m-50.csv,Mito 59,60,0.0238,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,516.24,722.64,624.61,12492.11,50.93,37.79,44.93,5.37,PSY106 clump 36C 5,Mito,Object,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PSY106 clump 36C 5 03 m-50.csv,Mito 64,65,0.0381,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,482.08,693.37,600.17,19205.45,49.85,37.21,43.74,5.32,PSY106 clump 36C 5,Mito,Object,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PSY106 clump 36C 5 03 m-50.csv,Mito 66,67,0.0179,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,467.25,573.69,516.18,7742.65,26.48,37.54,46.23,5.34,PSY106 clump 36C 5,Mito,Object,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PSY106 clump 36C 5 03 m-50.csv,Mito 72,73,0.262,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,502.72,843.12,626.1,137741.08,67.18,39.87,48.86,5.9,PSY106 clump 36C 5,Mito,Object,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PSY106 clump 36C 5 03 m-50.csv,Mito 73,74,0.0131,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,445.7,641.83,546.47,6011.13,60.6,38.53,50,5.4,PSY106 clump 36C 5,Mito,Object,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PSY106 clump 36C 5 03 m-50.csv,Mito 83,84,0.0179,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,572.16,791.21,653.59,9803.82,65.31,36.74,44.7,5.92,PSY106 clump 36C 5,Mito,Object,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PSY106 clump 36C 5 03 m-50.csv,Mito 86,87,0.0726,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,479.51,747.6,603.43,36809.23,44.47,35.8,45.64,5.99,PSY106 clump 36C 5,Mito,Object,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PSY106 clump 36C 5 03 m-50.csv,Mito 87,88,0.0179,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,584.32,786.04,693.88,10408.24,59.96,37.77,46.08,5.92,PSY106 clump 36C 5,Mito,Object,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PSY106 clump 36C 5 03 m-50.csv,Mito 88,89,0.0572,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,554.11,818.18,654.6,31420.76,52.84,37.14,46.54,5.9,PSY106 clump 36C 5,Mito,Object,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PSY106 clump 36C 5 03 m-50.csv,Mito 89,90,0.0167,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,582.56,698.71,650.44,9106.12,33.87,37.36,47.07,5.94,PSY106 clump 36C 5,Mito,Object,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PSY106 clump 36C 5 03 m-50.csv,Mito 90,91,0.125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,503.55,793.18,660.95,69399.41,56.32,38.77,48.23,5.97,PSY106 clump 36C 5,Mito,Object,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PSY106 clump 36C 5 03 m-50.csv,Mito 91,92,0.0548,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,556.08,731.92,649.32,29868.75,49.52,36.66,48.67,5.95,PSY106 clump 36C 5,Mito,Object,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PSY106 clump 36C 5 03 m-50.csv,Mito 92,93,0.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,506.5,769.86,620.79,26072.98,60.48,40.99,49.39,5.99,PSY106 clump 36C 5,Mito,Object,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PSY106 clump 36C 5 03 m-50.csv,Mito 93,94,14.51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,319.76,1007.45,604.64,7365737,91.62,38.34,50.04,3.66,PSY106 clump 36C 5,Mito,Object,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PSY106 clump 36C 5 03 m-50.csv,Mito 153,154,0.0274,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,521.03,703.36,605.17,13918.88,53.67,38.02,43.63,6,PSY106 clump 36C 5,Mito,Object,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PSY106 clump 36C 5 03 m-50.csv,Mito 156,157,0.0131,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,603.08,702.97,636.32,6999.47,30.1,36.13,43.78,5.97,PSY106 clump 36C 5,Mito,Object,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PSY106 clump 36C 5 03 m-50.csv,Mito 157,158,0.114,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,434.47,801.7,606.65,58238.65,63.63,37.59,44.18,5.98,PSY106 clump 36C 5,Mito,Object,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PSY106 clump 36C 5 03 m-50.csv,Mito 160,161,0.0262,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,549.66,757.43,638.35,14043.63,55.17,36.23,44.35,6,PSY106 clump 36C 5,Mito,Object,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PSY106 clump 36C 5 03 m-50.csv,Mito 163,164,0.0191,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,575.48,699.47,629.79,10076.71,35.39,35.87,44.64,6,PSY106 clump 36C 5,Mito,Object,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PSY106 clump 36C 5 03 m-50.csv,Mito 166,167,0.0143,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,569.35,680.84,625.33,7503.95,35.65,36.33,44.94,6,PSY106 clump 36C 5,Mito,Object,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PSY106 clump 36C 5 03 m-50.csv,Mito 167,168,0.025,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,523.25,763.77,656.91,13795.07,65.82,35.39,45.22,6,PSY106 clump 36C 5,Mito,Object,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PSY106 clump 36C 5 03 m-50.csv,Mito 168,169,0.0393,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,501.28,685.87,616.86,20356.38,47.59,37.52,45.29,5.93,PSY106 clump 36C 5,Mito,Object,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PSY106 clump 36C 5 03 m-50.csv,Mito 169,170,0.0131,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,600.73,729.54,683.27,7516.02,36.41,37.91,45.74,6,PSY106 clump 36C 5,Mito,Object,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PSY106 clump 36C 5 03 m-50.csv,Mito 170,171,0.0191,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,491.08,780.97,646.57,10345.06,86.42,39.31,46.15,6,PSY106 clump 36C 5,Mito,Object,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PSY106 clump 36C 5 03 m-50.csv,Mito 171,172,0.0143,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,510.8,729.05,588.69,7064.24,61.36,34.84,46.55,6,PSY106 clump 36C 5,Mito,Object,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PSY106 clump 36C 5 03 m-50.csv,Mito 172,173,0.201,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,458.09,813.56,616.01,104104.87,70.21,39.53,47.54,5.89,PSY106 clump 36C 5,Mito,Object,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PSY106 clump 36C 5 03 m-50.csv,Mito 173,174,0.0226,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,590.3,702.94,639.78,12155.8,35.86,36.09,47.43,6,PSY106 clump 36C 5,Mito,Object,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PSY106 clump 36C 5 03 m-50.csv,Mito 174,175,0.0143,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,610.05,710.35,663.55,7962.6,26.89,39.71,48.28,6,PSY106 clump 36C 5,Mito,Object,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
