Time [s],Index,X Coord [µm],Y Coord [µm],Z Coord [µm],Ti ZDrive [µm],NIDAQ Piezo Z (name: Piezo Z) [µm],PFS Offset,Camera Temperature [°C],Exposure Time [ms],PFS Status
158.702,3611,6917.8,-177.2,2757.75,2807.75,50,8159,-70,20,1
158.7455,3612,6917.8,-177.2,2757.75,2807.75,50,8159,-70,20,1
158.789,3613,6917.8,-177.2,2757.75,2807.75,50,8159,-70,20,1
158.8325,3614,6917.8,-177.2,2757.75,2807.75,50,8159,-70,20,1
158.876,3615,6917.8,-177.2,2757.75,2807.75,50,8159,-70,20,1
158.9195,3616,6917.8,-177.2,2757.75,2807.75,50,8159,-70,20,1
158.963,3617,6917.8,-177.2,2757.75,2807.75,50,8159,-70,20,1
159.0065,3618,6917.8,-177.2,2757.75,2807.75,50,8159,-70,20,1
159.05,3619,6917.8,-177.2,2757.75,2807.75,50,8159,-70,20,1
159.0935,3620,6917.8,-177.2,2757.8,2807.8,50,8159,-70,20,1
159.137,3621,6917.8,-177.2,2757.8,2807.8,50,8159,-70,20,1
159.1805,3622,6917.8,-177.2,2757.8,2807.8,50,8159,-70,20,1
159.224,3623,6917.8,-177.2,2757.8,2807.8,50,8159,-70,20,1
159.2675,3624,6917.8,-177.2,2757.8,2807.8,50,8159,-70,20,1
159.311,3625,6917.8,-177.2,2757.8,2807.8,50,8159,-70,20,1
159.3545,3626,6917.8,-177.2,2757.8,2807.8,50,8159,-70,20,1
159.398,3627,6917.8,-177.2,2757.8,2807.8,50,8159,-70,20,1
159.4415,3628,6917.8,-177.2,2757.8,2807.8,50,8159,-70,20,1
159.4849,3629,6917.8,-177.2,2757.8,2807.8,50,8159,-70,20,1
159.5284,3630,6917.8,-177.2,2757.8,2807.8,50,8159,-70,20,1
159.5719,3631,6917.8,-177.2,2757.8,2807.8,50,8159,-70,20,1
159.6154,3632,6917.8,-177.2,2757.8,2807.8,50,8159,-70,20,1
159.6589,3633,6917.8,-177.2,2757.8,2807.8,50,8159,-70,20,1
159.7024,3634,6917.8,-177.2,2757.8,2807.8,50,8159,-70,20,1
159.7459,3635,6917.8,-177.2,2757.8,2807.8,50,8159,-70,20,1
159.7894,3636,6917.8,-177.2,2757.8,2807.8,50,8159,-70,20,1
159.8329,3637,6917.8,-177.2,2757.8,2807.8,50,8159,-70,20,1
159.8764,3638,6917.8,-177.2,2757.8,2807.8,50,8159,-70,20,1
159.9199,3639,6917.8,-177.2,2757.8,2807.8,50,8159,-70,20,1
159.9634,3640,6917.8,-177.2,2757.8,2807.8,50,8159,-70,20,1
160.0069,3641,6917.8,-177.2,2757.8,2807.8,50,8159,-70,20,1
160.0504,3642,6917.8,-177.2,2757.8,2807.8,50,8159,-70,20,1
160.0939,3643,6917.8,-177.2,2757.75,2807.75,50,8159,-70,20,1
160.1374,3644,6917.8,-177.2,2757.75,2807.75,50,8159,-70,20,1
160.1809,3645,6917.8,-177.2,2757.75,2807.75,50,8159,-70,20,1
160.2244,3646,6917.8,-177.2,2757.75,2807.75,50,8159,-70,20,1
160.2679,3647,6917.8,-177.2,2757.75,2807.75,50,8159,-70,20,1
160.3114,3648,6917.8,-177.2,2757.75,2807.75,50,8159,-70,20,1
160.3548,3649,6917.8,-177.2,2757.75,2807.75,50,8159,-70,20,1
160.3983,3650,6917.8,-177.2,2757.75,2807.75,50,8159,-70,20,1
160.4418,3651,6917.8,-177.2,2757.75,2807.75,50,8159,-70,20,1
160.4853,3652,6917.8,-177.2,2757.75,2807.75,50,8159,-70,20,1
160.5288,3653,6917.8,-177.2,2757.75,2807.75,50,8159,-70,20,1
160.5723,3654,6917.8,-177.2,2757.75,2807.75,50,8159,-70,20,1
160.6158,3655,6917.8,-177.2,2757.75,2807.75,50,8159,-70,20,1
160.6593,3656,6917.8,-177.2,2757.75,2807.75,50,8159,-70,20,1
160.7028,3657,6917.8,-177.2,2757.75,2807.75,50,8159,-70,20,1
160.7463,3658,6917.8,-177.2,2757.75,2807.75,50,8159,-70,20,1
160.7898,3659,6917.8,-177.2,2757.75,2807.75,50,8159,-70,20,1
160.8333,3660,6917.8,-177.2,2757.75,2807.75,50,8159,-70,20,1
160.8768,3661,6917.8,-177.2,2757.75,2807.75,50,8159,-70,20,1
160.9203,3662,6917.8,-177.2,2757.75,2807.75,50,8159,-70,20,1
160.9638,3663,6917.8,-177.2,2757.75,2807.75,50,8159,-70,20,1
161.0073,3664,6917.8,-177.2,2757.75,2807.75,50,8159,-70,20,1
161.0508,3665,6917.8,-177.2,2757.75,2807.75,50,8159,-70,20,1
161.0943,3666,6917.8,-177.2,2757.775,2807.775,50,8159,-70,20,1
161.1378,3667,6917.8,-177.2,2757.775,2807.775,50,8159,-70,20,1
161.1813,3668,6917.8,-177.2,2757.775,2807.775,50,8159,-70,20,1
161.2247,3669,6917.8,-177.2,2757.775,2807.775,50,8159,-70,20,1
161.2682,3670,6917.8,-177.2,2757.775,2807.775,50,8159,-70,20,1
161.3117,3671,6917.8,-177.2,2757.775,2807.775,50,8159,-70,20,1
161.3552,3672,6917.8,-177.2,2757.775,2807.775,50,8159,-70,20,1
161.3987,3673,6917.8,-177.2,2757.775,2807.775,50,8159,-70,20,1
161.4422,3674,6917.8,-177.2,2757.775,2807.775,50,8159,-70,20,1
161.4857,3675,6917.8,-177.2,2757.775,2807.775,50,8159,-70,20,1
161.5292,3676,6917.8,-177.2,2757.775,2807.775,50,8159,-70,20,1
161.5727,3677,6917.8,-177.2,2757.775,2807.775,50,8159,-70,20,1
161.6162,3678,6917.8,-177.2,2757.775,2807.775,50,8159,-70,20,1
161.6597,3679,6917.8,-177.2,2757.775,2807.775,50,8159,-70,20,1
161.7032,3680,6917.8,-177.2,2757.775,2807.775,50,8159,-70,20,1
161.7834,3681,6917.8,-177.2,2757.775,2807.775,50,8159,-70,20,1
161.8269,3682,6917.8,-177.2,2757.775,2807.775,50,8159,-70,20,1
161.8704,3683,6917.8,-177.2,2757.775,2807.775,50,8159,-70,20,1
161.9139,3684,6917.8,-177.2,2757.775,2807.775,50,8159,-70,20,1
161.9574,3685,6917.8,-177.2,2757.775,2807.775,50,8159,-70,20,1
162.0009,3686,6917.8,-177.2,2757.775,2807.775,50,8159,-70,20,1
162.0444,3687,6917.8,-177.2,2757.775,2807.775,50,8159,-70,20,1
162.0879,3688,6917.8,-177.2,2757.725,2807.725,50,8159,-70,20,5
162.1314,3689,6917.8,-177.2,2757.725,2807.725,50,8159,-70,20,5
162.1749,3690,6917.8,-177.2,2757.725,2807.725,50,8159,-70,20,5
162.2184,3691,6917.8,-177.2,2757.725,2807.725,50,8159,-70,20,5
162.2619,3692,6917.8,-177.2,2757.725,2807.725,50,8159,-70,20,5
162.3054,3693,6917.8,-177.2,2757.725,2807.725,50,8159,-70,20,5
162.3489,3694,6917.8,-177.2,2757.725,2807.725,50,8159,-70,20,5
162.3924,3695,6917.8,-177.2,2757.725,2807.725,50,8159,-70,20,5
162.4359,3696,6917.8,-177.2,2757.725,2807.725,50,8159,-70,20,5
162.4794,3697,6917.8,-177.2,2757.725,2807.725,50,8159,-70,20,5
162.5228,3698,6917.8,-177.2,2757.725,2807.725,50,8159,-70,20,5
162.5663,3699,6917.8,-177.2,2757.725,2807.725,50,8159,-70,20,5
162.6098,3700,6917.8,-177.2,2757.75,2807.75,50,8159,-70,20,1
162.6533,3701,6917.8,-177.2,2757.75,2807.75,50,8159,-70,20,1
162.6968,3702,6917.8,-177.2,2757.75,2807.75,50,8159,-70,20,1
162.7403,3703,6917.8,-177.2,2757.75,2807.75,50,8159,-70,20,1
162.7838,3704,6917.8,-177.2,2757.75,2807.75,50,8159,-70,20,1
162.8273,3705,6917.8,-177.2,2757.75,2807.75,50,8159,-70,20,1
162.8708,3706,6917.8,-177.2,2757.75,2807.75,50,8159,-70,20,1
162.9143,3707,6917.8,-177.2,2757.75,2807.75,50,8159,-70,20,1
162.9578,3708,6917.8,-177.2,2757.75,2807.75,50,8159,-70,20,1
163.0013,3709,6917.8,-177.2,2757.75,2807.75,50,8159,-70,20,1
163.0448,3710,6917.8,-177.2,2757.75,2807.75,50,8159,-70,20,1
163.0883,3711,6917.8,-177.2,2757.75,2807.75,50,8159,-70,20,1
163.1318,3712,6917.8,-177.2,2757.75,2807.75,50,8159,-70,20,1
163.1753,3713,6917.8,-177.2,2757.75,2807.75,50,8159,-70,20,1
163.2188,3714,6917.8,-177.2,2757.75,2807.75,50,8159,-70,20,1
163.2623,3715,6917.8,-177.2,2757.75,2807.75,50,8159,-70,20,1
163.3058,3716,6917.8,-177.2,2757.75,2807.75,50,8159,-70,20,1
163.3493,3717,6917.8,-177.2,2757.75,2807.75,50,8159,-70,20,1
163.3927,3718,6917.8,-177.2,2757.75,2807.75,50,8159,-70,20,1
163.4362,3719,6917.8,-177.2,2757.75,2807.75,50,8159,-70,20,1
163.4797,3720,6917.8,-177.2,2757.75,2807.75,50,8159,-70,20,1
163.5232,3721,6917.8,-177.2,2757.75,2807.75,50,8159,-70,20,1
163.5667,3722,6917.8,-177.2,2757.75,2807.75,50,8159,-70,20,1
163.6102,3723,6917.8,-177.2,2757.75,2807.75,50,8159,-70,20,1
163.6537,3724,6917.8,-177.2,2757.75,2807.75,50,8159,-70,20,1
163.6972,3725,6917.8,-177.2,2757.75,2807.75,50,8159,-70,20,1
163.7407,3726,6917.8,-177.2,2757.75,2807.75,50,8159,-70,20,1
163.7842,3727,6917.8,-177.2,2757.75,2807.75,50,8159,-70,20,1
163.8277,3728,6917.8,-177.2,2757.75,2807.75,50,8159,-70,20,1
163.8712,3729,6917.8,-177.2,2757.75,2807.75,50,8159,-70,20,1
163.9147,3730,6917.8,-177.2,2757.75,2807.75,50,8159,-70,20,1
163.9582,3731,6917.8,-177.2,2757.75,2807.75,50,8159,-70,20,1
164.0017,3732,6917.8,-177.2,2757.75,2807.75,50,8159,-70,20,1
164.0452,3733,6917.8,-177.2,2757.75,2807.75,50,8159,-70,20,1
164.0887,3734,6917.8,-177.2,2757.75,2807.75,50,8159,-70,20,1
164.1322,3735,6917.8,-177.2,2757.75,2807.75,50,8159,-70,20,1
164.1757,3736,6917.8,-177.2,2757.75,2807.75,50,8159,-70,20,1
164.2192,3737,6917.8,-177.2,2757.75,2807.75,50,8159,-70,20,1
164.2627,3738,6917.8,-177.2,2757.75,2807.75,50,8159,-70,20,1
164.3061,3739,6917.8,-177.2,2757.75,2807.75,50,8159,-70,20,1
164.3496,3740,6917.8,-177.2,2757.75,2807.75,50,8159,-70,20,1
164.3931,3741,6917.8,-177.2,2757.75,2807.75,50,8159,-70,20,1
164.4366,3742,6917.8,-177.2,2757.75,2807.75,50,8159,-70,20,1
164.4801,3743,6917.8,-177.2,2757.75,2807.75,50,8159,-70,20,1
164.5236,3744,6917.8,-177.2,2757.75,2807.75,50,8159,-70,20,1
164.5671,3745,6917.8,-177.2,2757.75,2807.75,50,8159,-70,20,1
164.6106,3746,6917.8,-177.2,2757.75,2807.75,50,8159,-70,20,1
164.6541,3747,6917.8,-177.2,2757.75,2807.75,50,8159,-70,20,1
164.6976,3748,6917.8,-177.2,2757.75,2807.75,50,8159,-70,20,1
164.7411,3749,6917.8,-177.2,2757.75,2807.75,50,8159,-70,20,1
164.7846,3750,6917.8,-177.2,2757.75,2807.75,50,8159,-70,20,1
164.8281,3751,6917.8,-177.2,2757.75,2807.75,50,8159,-70,20,1
164.8716,3752,6917.8,-177.2,2757.75,2807.75,50,8159,-70,20,1
164.9151,3753,6917.8,-177.2,2757.75,2807.75,50,8159,-70,20,1
164.9586,3754,6917.8,-177.2,2757.75,2807.75,50,8159,-70,20,1
165.0021,3755,6917.8,-177.2,2757.75,2807.75,50,8159,-70,20,1
165.0456,3756,6917.8,-177.2,2757.75,2807.75,50,8159,-70,20,1
165.0891,3757,6917.8,-177.2,2757.75,2807.75,50,8159,-70,20,1
165.1326,3758,6917.8,-177.2,2757.75,2807.75,50,8159,-70,20,1
165.176,3759,6917.8,-177.2,2757.75,2807.75,50,8159,-70,20,1
165.2195,3760,6917.8,-177.2,2757.75,2807.75,50,8159,-70,20,1
165.2993,3761,6917.8,-177.2,2757.75,2807.75,50,8159,-70,20,1
165.3428,3762,6917.8,-177.2,2757.75,2807.75,50,8159,-70,20,1
165.3863,3763,6917.8,-177.2,2757.75,2807.75,50,8159,-70,20,1
165.4298,3764,6917.8,-177.2,2757.75,2807.75,50,8159,-70,20,1
165.4733,3765,6917.8,-177.2,2757.75,2807.75,50,8159,-70,20,1
165.5168,3766,6917.8,-177.2,2757.75,2807.75,50,8159,-70,20,1
165.5603,3767,6917.8,-177.2,2757.75,2807.75,50,8159,-70,20,1
165.6038,3768,6917.8,-177.2,2757.75,2807.75,50,8159,-70,20,1
165.6473,3769,6917.8,-177.2,2757.75,2807.75,50,8159,-70,20,1
165.6908,3770,6917.8,-177.2,2757.75,2807.75,50,8159,-70,20,1
165.7343,3771,6917.8,-177.2,2757.75,2807.75,50,8159,-70,20,1
165.7778,3772,6917.8,-177.2,2757.75,2807.75,50,8159,-70,20,1
165.8213,3773,6917.8,-177.2,2757.75,2807.75,50,8159,-70,20,1
165.8648,3774,6917.8,-177.2,2757.75,2807.75,50,8159,-70,20,1
165.9083,3775,6917.8,-177.2,2757.75,2807.75,50,8159,-70,20,1
165.9518,3776,6917.8,-177.2,2757.75,2807.75,50,8159,-70,20,1
165.9952,3777,6917.8,-177.2,2757.75,2807.75,50,8159,-70,20,1
166.0387,3778,6917.8,-177.2,2757.75,2807.75,50,8159,-70,20,1
166.0822,3779,6917.8,-177.2,2757.75,2807.75,50,8159,-70,20,1
166.1257,3780,6917.8,-177.2,2757.75,2807.75,50,8159,-70,20,1
166.1692,3781,6917.8,-177.2,2757.75,2807.75,50,8159,-70,20,1
166.2127,3782,6917.8,-177.2,2757.75,2807.75,50,8159,-70,20,1
166.2562,3783,6917.8,-177.2,2757.75,2807.75,50,8159,-70,20,1
166.2997,3784,6917.8,-177.2,2757.75,2807.75,50,8159,-70,20,1
166.3432,3785,6917.8,-177.2,2757.75,2807.75,50,8159,-70,20,1
166.3867,3786,6917.8,-177.2,2757.75,2807.75,50,8159,-70,20,1
166.4302,3787,6917.8,-177.2,2757.75,2807.75,50,8159,-70,20,1
166.4737,3788,6917.8,-177.2,2757.75,2807.75,50,8159,-70,20,1
166.5172,3789,6917.8,-177.2,2757.75,2807.75,50,8159,-70,20,1
166.5607,3790,6917.8,-177.2,2757.75,2807.75,50,8159,-70,20,1
166.6042,3791,6917.8,-177.2,2757.75,2807.75,50,8159,-70,20,1
166.6477,3792,6917.8,-177.2,2757.75,2807.75,50,8159,-70,20,1
166.6912,3793,6917.8,-177.2,2757.75,2807.75,50,8159,-70,20,1
166.7347,3794,6917.8,-177.2,2757.75,2807.75,50,8159,-70,20,1
166.7782,3795,6917.8,-177.2,2757.75,2807.75,50,8159,-70,20,1
166.8217,3796,6917.8,-177.2,2757.75,2807.75,50,8159,-70,20,1
166.8651,3797,6917.8,-177.2,2757.75,2807.75,50,8159,-70,20,1
166.9086,3798,6917.8,-177.2,2757.75,2807.75,50,8159,-70,20,1
166.9521,3799,6917.8,-177.2,2757.75,2807.75,50,8159,-70,20,1
166.9956,3800,6917.8,-177.2,2757.75,2807.75,50,8159,-70,20,1
167.0391,3801,6917.8,-177.2,2757.75,2807.75,50,8159,-70,20,1
167.0826,3802,6917.8,-177.2,2757.75,2807.75,50,8159,-70,20,1
167.1261,3803,6917.8,-177.2,2757.75,2807.75,50,8159,-70,20,1
167.1696,3804,6917.8,-177.2,2757.75,2807.75,50,8159,-70,20,1
167.2131,3805,6917.8,-177.2,2757.75,2807.75,50,8159,-70,20,1
167.2566,3806,6917.8,-177.2,2757.75,2807.75,50,8159,-70,20,1
167.3001,3807,6917.8,-177.2,2757.75,2807.75,50,8159,-70,20,1
167.3436,3808,6917.8,-177.2,2757.75,2807.75,50,8159,-70,20,1
167.3871,3809,6917.8,-177.2,2757.75,2807.75,50,8159,-70,20,1
167.4306,3810,6917.8,-177.2,2757.75,2807.75,50,8159,-70,20,1
167.4741,3811,6917.8,-177.2,2757.75,2807.75,50,8159,-70,20,1
167.5176,3812,6917.8,-177.2,2757.75,2807.75,50,8159,-70,20,1
167.5611,3813,6917.8,-177.2,2757.75,2807.75,50,8159,-70,20,1
167.6046,3814,6917.8,-177.2,2757.75,2807.75,50,8159,-70,20,1
167.6481,3815,6917.8,-177.2,2757.75,2807.75,50,8159,-70,20,1
167.6916,3816,6917.8,-177.2,2757.75,2807.75,50,8159,-70,20,1
167.735,3817,6917.8,-177.2,2757.75,2807.75,50,8159,-70,20,1
167.7785,3818,6917.8,-177.2,2757.75,2807.75,50,8159,-70,20,1
167.822,3819,6917.8,-177.2,2757.75,2807.75,50,8159,-70,20,1
167.8655,3820,6917.8,-177.2,2757.75,2807.75,50,8159,-70,20,1
167.909,3821,6917.8,-177.2,2757.75,2807.75,50,8159,-70,20,1
167.9525,3822,6917.8,-177.2,2757.75,2807.75,50,8159,-70,20,1
167.996,3823,6917.8,-177.2,2757.75,2807.75,50,8159,-70,20,1
168.0395,3824,6917.8,-177.2,2757.75,2807.75,50,8159,-70,20,1
168.083,3825,6917.8,-177.2,2757.725,2807.725,50,8159,-70,20,1
168.1265,3826,6917.8,-177.2,2757.725,2807.725,50,8159,-70,20,1
168.17,3827,6917.8,-177.2,2757.725,2807.725,50,8159,-70,20,1
168.2135,3828,6917.8,-177.2,2757.725,2807.725,50,8159,-70,20,1
168.257,3829,6917.8,-177.2,2757.725,2807.725,50,8159,-70,20,1
168.3005,3830,6917.8,-177.2,2757.725,2807.725,50,8159,-70,20,1
168.344,3831,6917.8,-177.2,2757.725,2807.725,50,8159,-70,20,1
168.3875,3832,6917.8,-177.2,2757.725,2807.725,50,8159,-70,20,1
168.431,3833,6917.8,-177.2,2757.725,2807.725,50,8159,-70,20,1
168.4745,3834,6917.8,-177.2,2757.725,2807.725,50,8159,-70,20,1
168.518,3835,6917.8,-177.2,2757.725,2807.725,50,8159,-70,20,1
168.5615,3836,6917.8,-177.2,2757.725,2807.725,50,8159,-70,20,1
168.605,3837,6917.8,-177.2,2757.725,2807.725,50,8159,-70,20,1
168.6484,3838,6917.8,-177.2,2757.725,2807.725,50,8159,-70,20,1
168.6919,3839,6917.8,-177.2,2757.725,2807.725,50,8159,-70,20,1
168.7354,3840,6917.8,-177.2,2757.725,2807.725,50,8159,-70,20,1
168.8155,3841,6917.8,-177.2,2757.725,2807.725,50,8159,-70,20,1
168.859,3842,6917.8,-177.2,2757.725,2807.725,50,8159,-70,20,1
168.9025,3843,6917.8,-177.2,2757.725,2807.725,50,8159,-70,20,1
168.946,3844,6917.8,-177.2,2757.725,2807.725,50,8159,-70,20,1
168.9895,3845,6917.8,-177.2,2757.725,2807.725,50,8159,-70,20,1
169.033,3846,6917.8,-177.2,2757.775,2807.775,50,8159,-70,20,1
169.0765,3847,6917.8,-177.2,2757.775,2807.775,50,8159,-70,20,1
169.12,3848,6917.8,-177.2,2757.775,2807.775,50,8159,-70,20,1
169.1635,3849,6917.8,-177.2,2757.775,2807.775,50,8159,-70,20,1
169.207,3850,6917.8,-177.2,2757.775,2807.775,50,8159,-70,20,1
169.2505,3851,6917.8,-177.2,2757.775,2807.775,50,8159,-70,20,1
169.294,3852,6917.8,-177.2,2757.775,2807.775,50,8159,-70,20,1
169.3375,3853,6917.8,-177.2,2757.775,2807.775,50,8159,-70,20,1
169.381,3854,6917.8,-177.2,2757.775,2807.775,50,8159,-70,20,1
169.4244,3855,6917.8,-177.2,2757.775,2807.775,50,8159,-70,20,1
169.4679,3856,6917.8,-177.2,2757.775,2807.775,50,8159,-70,20,1
169.5114,3857,6917.8,-177.2,2757.775,2807.775,50,8159,-70,20,1
169.5549,3858,6917.8,-177.2,2757.775,2807.775,50,8159,-70,20,1
169.5984,3859,6917.8,-177.2,2757.775,2807.775,50,8159,-70,20,1
169.6419,3860,6917.8,-177.2,2757.775,2807.775,50,8159,-70,20,1
169.6854,3861,6917.8,-177.2,2757.775,2807.775,50,8159,-70,20,1
169.7289,3862,6917.8,-177.2,2757.775,2807.775,50,8159,-70,20,1
169.7724,3863,6917.8,-177.2,2757.775,2807.775,50,8159,-70,20,1
169.8159,3864,6917.8,-177.2,2757.775,2807.775,50,8159,-70,20,1
169.8594,3865,6917.8,-177.2,2757.775,2807.775,50,8159,-70,20,1
169.9029,3866,6917.8,-177.2,2757.775,2807.775,50,8159,-70,20,1
169.9464,3867,6917.8,-177.2,2757.775,2807.775,50,8159,-70,20,1
169.9899,3868,6917.8,-177.2,2757.775,2807.775,50,8159,-70,20,1
170.0334,3869,6917.8,-177.2,2757.75,2807.75,50,8159,-70,20,1
170.0769,3870,6917.8,-177.2,2757.75,2807.75,50,8159,-70,20,1
170.1204,3871,6917.8,-177.2,2757.75,2807.75,50,8159,-70,20,1
170.1639,3872,6917.8,-177.2,2757.75,2807.75,50,8159,-70,20,1
170.2074,3873,6917.8,-177.2,2757.75,2807.75,50,8159,-70,20,1
170.2509,3874,6917.8,-177.2,2757.75,2807.75,50,8159,-70,20,1
170.2943,3875,6917.8,-177.2,2757.75,2807.75,50,8159,-70,20,1
170.3378,3876,6917.8,-177.2,2757.75,2807.75,50,8159,-70,20,1
170.3813,3877,6917.8,-177.2,2757.75,2807.75,50,8159,-70,20,1
170.4248,3878,6917.8,-177.2,2757.75,2807.75,50,8159,-70,20,1
170.4683,3879,6917.8,-177.2,2757.75,2807.75,50,8159,-70,20,1
170.5118,3880,6917.8,-177.2,2757.75,2807.75,50,8159,-70,20,1
170.5553,3881,6917.8,-177.2,2757.75,2807.75,50,8159,-70,20,1
170.5988,3882,6917.8,-177.2,2757.75,2807.75,50,8159,-70,20,1
170.6423,3883,6917.8,-177.2,2757.75,2807.75,50,8159,-70,20,1
170.6858,3884,6917.8,-177.2,2757.75,2807.75,50,8159,-70,20,1
170.7293,3885,6917.8,-177.2,2757.75,2807.75,50,8159,-70,20,1
170.7728,3886,6917.8,-177.2,2757.75,2807.75,50,8159,-70,20,1
170.8163,3887,6917.8,-177.2,2757.75,2807.75,50,8159,-70,20,1
170.8598,3888,6917.8,-177.2,2757.75,2807.75,50,8159,-70,20,1
170.9033,3889,6917.8,-177.2,2757.75,2807.75,50,8159,-70,20,1
170.9468,3890,6917.8,-177.2,2757.75,2807.75,50,8159,-70,20,1
170.9903,3891,6917.8,-177.2,2757.75,2807.75,50,8159,-70,20,1
171.0338,3892,6917.8,-177.2,2757.75,2807.75,50,8159,-70,20,1
171.0773,3893,6917.8,-177.2,2757.75,2807.75,50,8159,-70,20,1
171.1208,3894,6917.8,-177.2,2757.75,2807.75,50,8159,-70,20,1
171.1642,3895,6917.8,-177.2,2757.75,2807.75,50,8159,-70,20,1
171.2077,3896,6917.8,-177.2,2757.75,2807.75,50,8159,-70,20,1
171.2512,3897,6917.8,-177.2,2757.75,2807.75,50,8159,-70,20,1
171.2947,3898,6917.8,-177.2,2757.75,2807.75,50,8159,-70,20,1
171.3382,3899,6917.8,-177.2,2757.75,2807.75,50,8159,-70,20,1
171.3817,3900,6917.8,-177.2,2757.75,2807.75,50,8159,-70,20,1
171.4252,3901,6917.8,-177.2,2757.75,2807.75,50,8159,-70,20,1
171.4687,3902,6917.8,-177.2,2757.75,2807.75,50,8159,-70,20,1
171.5122,3903,6917.8,-177.2,2757.75,2807.75,50,8159,-70,20,1
171.5557,3904,6917.8,-177.2,2757.75,2807.75,50,8159,-70,20,1
171.5992,3905,6917.8,-177.2,2757.75,2807.75,50,8159,-70,20,1
171.6427,3906,6917.8,-177.2,2757.75,2807.75,50,8159,-70,20,1
171.6862,3907,6917.8,-177.2,2757.75,2807.75,50,8159,-70,20,1
171.7297,3908,6917.8,-177.2,2757.75,2807.75,50,8159,-70,20,1
171.7732,3909,6917.8,-177.2,2757.75,2807.75,50,8159,-70,20,1
171.8167,3910,6917.8,-177.2,2757.75,2807.75,50,8159,-70,20,1
171.8602,3911,6917.8,-177.2,2757.75,2807.75,50,8159,-70,20,1
171.9037,3912,6917.8,-177.2,2757.75,2807.75,50,8159,-70,20,1
171.9472,3913,6917.8,-177.2,2757.75,2807.75,50,8159,-70,20,1
171.9907,3914,6917.8,-177.2,2757.75,2807.75,50,8159,-70,20,1
172.0341,3915,6917.8,-177.2,2757.75,2807.75,50,8159,-70,20,1
172.0776,3916,6917.8,-177.2,2757.75,2807.75,50,8159,-70,20,1
172.1211,3917,6917.8,-177.2,2757.75,2807.75,50,8159,-70,20,1
172.1646,3918,6917.8,-177.2,2757.75,2807.75,50,8159,-70,20,1
172.2081,3919,6917.8,-177.2,2757.75,2807.75,50,8159,-70,20,1
172.2516,3920,6917.8,-177.2,2757.75,2807.75,50,8159,-70,20,1
172.3316,3921,6917.8,-177.2,2757.75,2807.75,50,8159,-70,20,1
172.3751,3922,6917.8,-177.2,2757.75,2807.75,50,8159,-70,20,1
172.4185,3923,6917.8,-177.2,2757.75,2807.75,50,8159,-70,20,1
172.462,3924,6917.8,-177.2,2757.75,2807.75,50,8159,-70,20,1
172.5055,3925,6917.8,-177.2,2757.75,2807.75,50,8159,-70,20,1
172.549,3926,6917.8,-177.2,2757.75,2807.75,50,8159,-70,20,1
172.5925,3927,6917.8,-177.2,2757.75,2807.75,50,8159,-70,20,1
172.636,3928,6917.8,-177.2,2757.75,2807.75,50,8159,-70,20,1
172.6795,3929,6917.8,-177.2,2757.75,2807.75,50,8159,-70,20,1
172.723,3930,6917.8,-177.2,2757.75,2807.75,50,8159,-70,20,1
172.7665,3931,6917.8,-177.2,2757.75,2807.75,50,8159,-70,20,1
172.81,3932,6917.8,-177.2,2757.75,2807.75,50,8159,-70,20,1
172.8535,3933,6917.8,-177.2,2757.75,2807.75,50,8159,-70,20,1
172.897,3934,6917.8,-177.2,2757.75,2807.75,50,8159,-70,20,1
172.9405,3935,6917.8,-177.2,2757.75,2807.75,50,8159,-70,20,1
172.984,3936,6917.8,-177.2,2757.75,2807.75,50,8159,-70,20,1
173.0275,3937,6917.8,-177.2,2757.75,2807.75,50,8159,-70,20,1
173.071,3938,6917.8,-177.2,2757.775,2807.775,50,8159,-70,20,1
173.1145,3939,6917.8,-177.2,2757.775,2807.775,50,8159,-70,20,1
173.158,3940,6917.8,-177.2,2757.775,2807.775,50,8159,-70,20,1
173.2015,3941,6917.8,-177.2,2757.775,2807.775,50,8159,-70,20,1
173.245,3942,6917.8,-177.2,2757.775,2807.775,50,8159,-70,20,1
173.2885,3943,6917.8,-177.2,2757.775,2807.775,50,8159,-70,20,1
173.3319,3944,6917.8,-177.2,2757.775,2807.775,50,8159,-70,20,1
173.3754,3945,6917.8,-177.2,2757.775,2807.775,50,8159,-70,20,1
173.4189,3946,6917.8,-177.2,2757.775,2807.775,50,8159,-70,20,1
173.4624,3947,6917.8,-177.2,2757.775,2807.775,50,8159,-70,20,1
173.5059,3948,6917.8,-177.2,2757.775,2807.775,50,8159,-70,20,1
173.5494,3949,6917.8,-177.2,2757.775,2807.775,50,8159,-70,20,1
173.5929,3950,6917.8,-177.2,2757.775,2807.775,50,8159,-70,20,1
173.6364,3951,6917.8,-177.2,2757.775,2807.775,50,8159,-70,20,1
173.6799,3952,6917.8,-177.2,2757.775,2807.775,50,8159,-70,20,1
173.7234,3953,6917.8,-177.2,2757.775,2807.775,50,8159,-70,20,1
173.7669,3954,6917.8,-177.2,2757.775,2807.775,50,8159,-70,20,1
173.8104,3955,6917.8,-177.2,2757.775,2807.775,50,8159,-70,20,1
173.8539,3956,6917.8,-177.2,2757.775,2807.775,50,8159,-70,20,1
173.8974,3957,6917.8,-177.2,2757.775,2807.775,50,8159,-70,20,1
173.9409,3958,6917.8,-177.2,2757.775,2807.775,50,8159,-70,20,1
